,TSTOT.PrezzoScandi,TSTOT.ConsumiScandi,TSTOT.GradiScandi,TSTOT.ConsumipercScandi,TSTOT.PrezzopercScandi,TSTOT.BankHolidayScandi,TSTOT.EndYearScandi,TSTOT.DayOfWeekScandi,TSTOT.DayOffScandi,lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica
68,34.04,44499.8,1.0,8.46440523458886,5.4522924411400195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,29.75,35809.7,5.0,4.15004013634723,2.05831903945112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,25.0,32139.7,2.0,2.75004395850318,1.66734444896299,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,32.89,42209.6,5.0,7.365588252501019,5.247999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,32.1,41427.3,8.0,6.850979208740539,5.31496062992126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,33.97,42983.7,1.0,8.16774875434093,9.50999355254674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,33.92,42611.5,3.0,8.489148921002519,8.822585819698428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,33.97,42675.2,4.0,7.67076490668576,9.86416558861577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,27.54,34776.4,4.0,5.72423123109429,2.2271714922048904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,24.66,30810.1,5.0,0.5975100482905661,-4.41860465116279,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,31.15,42523.5,2.0,9.333741287059722,4.495135860449509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,30.19,41186.5,0.0,7.00654980423335,4.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,30.74,40988.5,6.0,8.17419348028039,4.84311050477489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,31.1,40272.8,7.0,9.30122103800445,6.324786324786331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
