"","Prezzo","Consumi","Gradi","Consumiperc","Prezzoperc"
"12554",38.155,53447,12,-17.7871148459384,-7.64618468343931
"12555",35.235,52286,11,-7.65299436508977,-2.17224540198701
"12556",34.78,51281,10,-1.29132964382006,-1.92212064414949
"12557",34.405,50529,10,-1.07820586543991,-1.46643006181627
"12558",34.3,49403,10,-0.305188199389635,-2.22842328167983
"12559",35.73,49345,10,4.16909620991256,-0.117401777220007
"12560",45.84,56456,11,28.2955499580185,14.4107812341676
"12561",53.255,68058,12,16.1758289703316,20.5505172169477
"12562",54.475,73575,13,2.29086470753921,8.10632107907961
"12563",63.935,75510,15,17.365764111978,2.62996941896024
"12564",64.53,75577,18,0.930632673809336,0.0887299695404582
"12565",53.41,75576,20,-17.2322950565628,-0.00132315386956349
"12566",54.075,75201,20,1.24508519003933,-0.496189266433789
"12567",47.995,73642,20,-11.2436430883033,-2.07311072991051
"12568",48.2,72344,19,0.427127825815185,-1.76258113576492
"12569",48.46,71688,19,0.539419087136911,-0.90677872387482
"12570",48.76,72844,19,0.619067271976912,1.61254324294164
"12571",48.575,73115,20,-0.379409351927814,0.372027895228159
"12572",47.745,70891,20,-1.70869788986104,-3.04178349175956
"12573",49.135,68114,19,2.91129961252487,-3.91728146026999
"12574",48.645,65714,17,-0.997252467691074,-3.52350471268755
"12575",48.01,64919,16,-1.30537568095383,-1.20978786864291
"12576",48.79,63376,14,1.62466152884816,-2.37680802230472
"12577",43.2,56585,12,-11.4572658331625,-10.7154127745519
"12578",39.5,51248,11,-8.56481481481482,-9.4318282230273
"12579",35.29,49950,10,-10.6582278481012,-2.53278176709335
"12580",34.73,49116,9,-1.5868517993766,-1.66966966966967
"12581",34.35,48631,9,-1.09415490930034,-0.987458262073459
"12582",33.595,46673,9,-2.19796215429402,-4.02623840760009
"12583",33.805,46300,9,0.625093019794636,-0.799177254515459
"12584",36.855,49409,10,9.02233397426415,6.71490280777538
"12585",41.65,53704,11,13.0104463437797,8.69274828472546
"12586",43.825,61122,13,5.22208883553421,13.8127513779234
"12587",60.355,65632,13,37.718197375927,7.37868525244593
"12588",62.59,66401,15,3.70309005053434,1.17168454412482
"12589",64.04,65963,15,2.31666400383446,-0.659628620050903
"12590",54.155,64844,16,-15.4356652092442,-1.69640556069312
"12591",47.385,62763,16,-12.5011540947281,-3.20924063907224
"12592",46.06,60718,17,-2.79624353698428,-3.25828911938563
"12593",43.475,59953,17,-5.6122448979592,-1.2599229223624
"12594",45.555,60939,17,4.78435882691203,1.64462162026921
"12595",52.365,63281,17,14.9489627922292,3.84318744974483
"12596",51.85,63450,16,-0.9834813329514,0.26706278345791
"12597",46.74,62532,14,-9.85535197685632,-1.4468085106383
"12598",46.56,60820,13,-0.385109114249021,-2.73779824729738
"12599",45.94,60510,12,-1.33161512027492,-0.509700756330155
"12600",45.53,59794,12,-0.892468437091852,-1.18327549165427
"12601",46.12,53750,12,1.29584889084121,-10.1080375957454
"12602",41.145,49545,11,-10.7870771899393,-7.82325581395349
"12603",36.715,47794,11,-10.76680034026,-3.53416086386114
"12604",36.05,47093,11,-1.81124880838896,-1.46671130267398
"12605",34.445,46239,11,-4.45214979195561,-1.8134329942879
"12606",31.935,44753,10,-7.28697924227028,-3.21373732130885
"12607",31.61,43727,10,-1.01769218725537,-2.29258373740308
"12608",33.6,45880,10,6.29547611515344,4.92373133304366
"12609",38.945,49336,11,15.9077380952381,7.53269398430689
"12610",38.85,54207,11,-0.243933752728222,9.87311496675855
"12611",41.335,59920,12,6.39639639639641,10.5392292508348
"12612",43.025,63263,12,4.08854481674125,5.57910547396529
"12613",48.155,64580,12,11.9233004067403,2.0817855618608
"12614",50.825,64868,13,5.54459557678331,0.445958501083927
"12615",48.375,63028,14,-4.82046237088048,-2.83652956773756
"12616",43.545,61248,14,-9.984496124031,-2.82414165132957
"12617",47.385,60982,14,8.81846365828453,-0.434299895506792
"12618",48.67,62322,15,2.71182863775457,2.1973697156538
"12619",52.255,63923,15,7.36593384014794,2.56891627354706
"12620",52.545,64456,15,0.554970816189837,0.833815684495409
"12621",50.2,64027,14,-4.46284137406033,-0.665570311530346
"12622",49.35,63465,14,-1.69322709163347,-0.877754697237103
"12623",49.705,63156,13,0.719351570415394,-0.486882533679981
"12624",49.845,61209,13,0.281661804647421,-3.08284248527456
"12625",47.28,54005,12,-5.14595245260306,-11.7695110196213
"12626",39.08,50402,11,-17.3434856175973,-6.67160448106657
"12627",38.085,49470,11,-2.54605936540429,-1.84913297091385
"12628",36.53,48736,11,-4.0829722988053,-1.48372751162321
"12629",36.11,48404,11,-1.14973993977553,-0.681221273801707
"12630",35.93,48039,11,-0.498476876211575,-0.754069911577556
"12631",35.25,48771,10,-1.892568883941,1.52376194342097
"12632",43.815,55992,10,24.2978723404255,14.805929753337
"12633",40.225,68128,11,-8.19354102476322,21.6745249321332
"12634",41.435,74549,11,3.00807955251711,9.42490605918272
"12635",46.205,77409,12,11.5120067575721,3.83640290278877
"12636",46.795,78173,12,1.27691808245862,0.986965339947551
"12637",56.015,78495,12,19.7029597179186,0.411906924385657
"12638",57.475,78735,13,2.60644470231187,0.305751958723486
"12639",55.095,77674,14,-4.14093083949543,-1.34755826506636
"12640",53.68,76669,15,-2.56829113349669,-1.29386924839715
"12641",59.51,76011,15,10.8606557377049,-0.858234749377193
"12642",62.8,77924,15,5.52848260796503,2.51674099801345
"12643",61.145,78053,15,-2.63535031847134,0.165545916534059
"12644",57.27,76165,15,-6.33739471747486,-2.41886922988226
"12645",51.58,73178,15,-9.93539374890867,-3.92174883476663
"12646",51.5,70788,14,-0.155098875533149,-3.26600890978163
"12647",50.7,68968,14,-1.55339805825242,-2.57105724134034
"12648",49.815,65426,13,-1.74556213017752,-5.13571511425589
"12649",45.425,57169,15,-8.81260664458497,-12.6203649925106
"12650",40.09,53164,15,-11.7446340121079,-7.00554496317935
"12651",38.285,52903,8,-4.50236966824646,-0.490933714543676
"12652",37.67,52035,9,-1.60637325323232,-1.64073871047011
"12653",35.8,51218,10,-4.96416246349882,-1.57009705006246
"12654",34.245,50261,10,-4.34357541899439,-1.8684837361865
"12655",35.42,50564,11,3.43115783326032,0.602853106782595
"12656",45.765,56653,11,29.2066629023151,12.042164385729
"12657",46.51,68938,12,1.62788156888451,21.6846415900305
"12658",48.585,74903,14,4.46140614921523,8.65270242826888
"12659",52.56,77455,15,8.18153751157765,3.407073147938
"12660",49.825,77992,16,-5.20357686453577,0.693305790458976
"12661",46,78916,16,-7.67686904164577,1.18473689609191
"12662",45.83,78971,16,-0.369565217391308,0.0696943585584672
"12663",43.65,78129,16,-4.75670957887845,-1.06621417988882
"12664",43.255,77286,16,-0.904925544100825,-1.07898475598049
"12665",46.38,77285,17,7.22459831233383,-0.00129389540149574
"12666",47.51,79717,17,2.43639499784392,3.14679433266481
"12667",48.255,79891,18,1.56809092822562,0.218272137687068
"12668",47.985,77648,17,-0.559527510102572,-2.80757532137537
"12669",48.535,74753,17,1.14619151818276,-3.72836389861941
"12670",48.58,71646,16,0.092716596270736,-4.15635492889917
"12671",48.23,69934,15,-0.720461095100853,-2.3895262819976
"12672",47.175,65847,14,-2.18743520630314,-5.84408156261618
"12673",41.495,56881,14,-12.0402755696873,-13.6164138077665
"12674",36.86,53347,14,-11.1700204843957,-6.21297093932948
"12675",35.495,52725,14,-3.70320130222464,-1.16595122499859
"12676",34.925,51125,15,-1.60585998027891,-3.03461356092935
"12677",34.73,51039,15,-0.558339298496759,-0.168215158924205
"12678",34.295,50178,15,-1.25251943564642,-1.68694527714101
"12679",34.075,50059,15,-0.641492928998393,-0.237155725616804
"12680",39.5,56935,15,15.9207630227439,13.7357917657165
"12681",46.605,69261,15,17.9873417721519,21.6492491437604
"12682",49.7,74496,15,6.64091835639953,7.55836618010136
"12683",55.83,76990,16,12.3340040241449,3.34783075601375
"12684",59.78,77410,16,7.07504925667205,0.54552539290817
"12685",62.4,77938,17,4.38273670123787,0.68208241829221
"12686",63.045,78193,16,1.03365384615385,0.327183145577254
"12687",58.075,77549,16,-7.88325799032437,-0.823603135830573
"12688",57.02,77311,16,-1.81661644425313,-0.306902732465925
"12689",57.375,77469,17,0.622588565415651,0.204369365290838
"12690",60.995,80133,17,6.30936819172114,3.43879487278782
"12691",61.01,81065,16,0.0245921796868489,1.1630664021065
"12692",58.785,79510,16,-3.64694312407802,-1.91821377906618
"12693",51.29,76505,16,-12.7498511525049,-3.77939881775877
"12694",51.705,73185,16,0.809124585689217,-4.33958564799686
"12695",50.24,69987,15,-2.83338168455661,-4.36974789915966
"12696",49.7,65086,15,-1.07484076433121,-7.00272907825739
"12697",44.785,57025,15,-9.88933601609659,-12.3851519528009
"12698",38.2,53277,14,-14.7035837892151,-6.57255589653661
"12699",37.34,51846,14,-2.25130890052356,-2.68596204741258
"12700",34.61,50725,14,-7.31119442956616,-2.16217258804922
"12701",35.14,49647,14,1.53134932100549,-2.12518482010843
"12702",34.635,48416,14,-1.43710870802505,-2.47950530747074
"12703",36.205,49709,13,4.53298686299986,2.67060475875744
"12704",43.325,56850,13,19.6657920176771,14.3656078376149
"12705",48.28,68631,13,11.4368147720715,20.7229551451187
"12706",62.19,74154,14,28.8111019055509,8.04738383529309
"12707",69.565,76609,14,11.8588197459399,3.31067777867681
"12708",69.78,77477,15,0.309063465823336,1.13302614575311
"12709",65.225,77960,15,-6.52765835482947,0.62341081869458
"12710",63.31,77744,15,-2.9359908010732,-0.277065161621344
"12711",61.25,76688,16,-3.25383035855315,-1.35830417781437
"12712",60.125,75680,17,-1.83673469387755,-1.3144168579178
"12713",52.6,74888,17,-12.5155925155925,-1.04651162790698
"12714",56.755,76896,16,7.89923954372622,2.68133746394616
"12715",56.115,76978,16,-1.12765395119373,0.106637536412817
"12716",50.82,74739,15,-9.43597968457632,-2.90862324300449
"12717",48.115,72516,15,-5.32270759543487,-2.97435074057721
"12718",46.455,69702,15,-3.45006754650316,-3.88052291907993
"12719",46.3,67913,13,-0.333656226455712,-2.56664084244355
"12720",46.18,65142,12,-0.259179265658742,-4.08022028183117
"12721",41.61,56672,12,-9.89605889995669,-13.0023640661939
"12722",38.315,53009,11,-7.91876952655612,-6.46350931677019
"12723",35.705,52017,10,-6.81195354299882,-1.8713803316418
"12724",35.405,50987,9,-0.84021845679876,-1.98012188323048
"12725",33.835,50521,9,-4.43440192063268,-0.913958459999608
"12726",32.81,49259,9,-3.02940741835377,-2.49797114071376
"12727",35.065,50605,9,6.8729046022554,2.73249558456323
"12728",45.6,57636,11,30.0442036218451,13.893884003557
"12729",46.49,68716,12,1.95175438596491,19.2240960510792
"12730",47.675,74438,13,2.54893525489353,8.32702718435299
"12731",51.855,76763,15,8.767697954903,3.12340471264677
"12732",51.735,77007,15,-0.231414521261218,0.317861469718484
"12733",52.45,77027,16,1.38204310428144,0.0259716649135793
"12734",50.4,76508,17,-3.90848427073404,-0.673789710101653
"12735",47.35,74784,17,-6.0515873015873,-2.25335912584305
"12736",46.72,72826,18,-1.33051742344246,-2.61820710312366
"12737",46.18,71752,19,-1.15582191780822,-1.47474802954989
"12738",46.955,73307,19,1.67821567778259,2.16718697736648
"12739",48.23,73843,18,2.71536577574274,0.731171648000873
"12740",47.22,72036,17,-2.09413228281154,-2.44708367753206
"12741",47.825,69786,16,1.28123676408302,-3.12343828085957
"12742",47.505,67249,15,-0.669106116048107,-3.63539965035967
"12743",48.11,65738,15,1.27355015261552,-2.24687355945813
"12744",47.745,62564,15,-0.758678029515683,-4.82825762876875
"12745",41.43,55341,15,-13.2265158655357,-11.5449779425868
"12746",39.29,50954,14,-5.16533912623703,-7.92721490395909
"12747",36.2,49959,14,-7.86459658946296,-1.95274168858186
"12748",35.855,48224,13,-0.953038674033146,-3.47284773514282
"12749",33.795,47881,12,-5.74536326872124,-0.711264100862641
"12750",33.17,46525,11,-1.84938600384672,-2.83202105219189
"12751",33.5,46195,10,0.99487488694603,-0.709296077377754
"12752",32.91,47836,11,-1.76119402985074,3.5523325035177
"12753",38.975,52226,12,18.4290489213005,9.17718872815453
"12754",39.565,59057,14,1.51379089159717,13.0796921073795
"12755",50.24,63976,14,26.9809174775686,8.32924124151244
"12756",50.5,65299,15,0.517515923566889,2.06796298611979
"12757",52.89,65293,15,4.73267326732673,-0.00918850212101257
"12758",50.575,64635,16,-4.37700888636793,-1.00776499777924
"12759",44.565,62884,14,-11.8833415719229,-2.70905855960393
"12760",42.45,60736,14,-4.74587680915516,-3.41581324343235
"12761",39.77,60202,12,-6.31330977620732,-0.879214963119073
"12762",40.46,61677,15,1.73497611264774,2.45008471479353
"12763",44.8,63473,16,10.7266435986159,2.91194448497819
"12764",44.705,63566,16,-0.212053571428569,0.146518992327446
"12765",45.075,61842,15,0.827647914103578,-2.71214171097757
"12766",44.74,60004,14,-0.743205768164188,-2.97209016525986
"12767",45.46,59210,14,1.6092981671882,-1.3232451169922
"12768",45.395,58204,14,-0.142982842058948,-1.69903732477622
"12769",43.225,52432,12,-4.78026214340785,-9.91684420314755
"12770",32.85,47337,12,-24.0023134759977,-9.71734818431492
"12771",32.615,46889,11,-0.715372907153727,-0.946405560132666
"12772",32.225,46033,12,-1.19576881802849,-1.82558809102348
"12773",33.2,45595,11,3.02560124127231,-0.951491321443312
"12774",32.975,44458,11,-0.677710843373498,-2.4936944840443
"12775",32.73,43531,12,-0.742987111448059,-2.08511404021773
"12776",33.015,45178,12,0.870760769935828,3.78351060164021
"12777",35.445,47323,13,7.36029077691958,4.74788613927133
"12778",37.3,54153,14,5.23346029059105,14.4327282716649
"12779",44.04,60616,15,18.0697050938338,11.9347035251971
"12780",44.59,64555,16,1.24886466848321,6.49828428137785
"12781",54.36,66224,16,21.9107423189056,2.58539230113856
"12782",54.81,66982,15,0.827814569536429,1.14460014496255
"12783",53.01,65786,15,-3.2840722495895,-1.78555432802843
"12784",47.94,64155,16,-9.56423316355405,-2.47925090444775
"12785",48.61,63630,16,1.39758030871924,-0.818330605564648
"12786",49.895,64392,17,2.64348899403414,1.1975483262612
"12787",57.24,65217,18,14.7209139192304,1.28121505777115
"12788",57.745,65077,18,0.882250174703009,-0.214667954674395
"12789",55.105,64499,17,-4.57182440038099,-0.888178619174209
"12790",51.825,63911,16,-5.95227293349061,-0.911642040961875
"12791",50,63227,15,-3.52146647370961,-1.07023830013613
"12792",48.64,61228,14,-2.72,-3.16162398975121
"12793",43.14,54249,14,-11.3075657894737,-11.3983798262233
"12794",42.215,51561,14,-2.14418173388965,-4.95493004479345
"12795",40.69,50613,13,-3.6124600260571,-1.8385989410601
"12796",40.295,50271,13,-0.970754485131472,-0.675715725208938
"12797",36.33,49653,13,-9.83993051247054,-1.22933699349526
"12798",35.335,48729,13,-2.73878337462154,-1.86091474835357
"12799",34.86,49126,13,-1.34427621338615,0.814709926327238
"12800",44.75,55781,13,28.3706253585772,13.5467980295566
"12801",47.495,69158,14,6.13407821229051,23.981283949732
"12802",53.585,75038,15,12.822402358143,8.50227016397235
"12803",60.545,77438,16,12.9887095269198,3.19837948772622
"12804",67.9,78327,17,12.1479890990173,1.14801518634262
"12805",71.24,78838,18,4.91899852724595,0.652393172213924
"12806",71.39,79048,19,0.210555867490162,0.266369009868338
"12807",63.54,77650,19,-10.9959378064155,-1.76854569375569
"12808",57.775,76372,20,-9.073024866226,-1.64584674822923
"12809",49.035,76175,20,-15.1276503678062,-0.257947939035249
"12810",50.235,78341,20,2.44723156928725,2.84345257630456
"12811",51.765,78708,20,3.04568527918782,0.46846478855261
"12812",50.525,76267,19,-2.39544093499469,-3.10133658586167
"12813",49.18,73596,18,-2.66204849084611,-3.50217000799822
"12814",47.855,70886,17,-2.69418462789751,-3.68226534050764
"12815",48.075,68205,17,0.459722077107928,-3.78212905228113
"12816",47.775,65040,16,-0.624024960998449,-4.64042225643281
"12817",41.505,56538,16,-13.1240188383045,-13.0719557195572
"12818",38.725,52552,15,-6.69798819419347,-7.05012557925643
"12819",37.1,51686,15,-4.19625564880568,-1.64789161211752
"12820",35.145,51047,14,-5.26954177897576,-1.2363115737337
"12821",36.08,50586,14,2.66040688575901,-0.903089309851705
"12822",35.615,49834,13,-1.28880266075387,-1.48657731388131
"12823",35.815,50271,13,0.561561139969102,0.876911345667617
"12824",44.72,56879,14,24.8638838475499,13.1447554255933
"12825",47.77,69589,15,6.82021466905187,22.3456811828619
"12826",48.57,75794,16,1.6746912288047,8.91663912399948
"12827",60.145,77316,17,23.8315832818612,2.00807451777186
"12828",65.045,77448,18,8.14697813617091,0.17072792177557
"12829",71.99,78464,19,10.6772234606811,1.31184794959198
"12830",75.63,78911,20,5.0562578135852,0.569688009787928
"12831",67.195,78400,20,-11.1529816210499,-0.647564978266655
"12832",67.74,77950,20,0.811072252399756,-0.573979591836735
"12833",63.2,78275,20,-6.70209625036907,0.416933932007697
"12834",65.56,79977,21,3.73417721518987,2.17438518045353
"12835",66.85,80353,20,1.96766320927394,0.47013516385961
"12836",61.18,77940,20,-8.48167539267015,-3.00299926573992
"12837",50.845,74901,20,-16.8927754168029,-3.8991531947652
"12838",50.09,71808,19,-1.48490510374667,-4.1294508751552
"12839",48.195,69753,18,-3.78319025753644,-2.86179812834225
"12840",47.22,66483,16,-2.02303143479614,-4.68797040987484
"12841",46.595,58049,16,-1.32359169843287,-12.6859497916761
"12842",44.705,53791,16,-4.05622920914261,-7.33518234594911
"12843",42.64,53206,16,-4.61917011519964,-1.08754252570133
"12844",42.785,52583,15,0.340056285178227,-1.17092057286772
"12845",37.595,52296,15,-12.1304195395583,-0.545803776886066
"12846",37.145,51466,15,-1.1969676818726,-1.58711947376472
"12847",38.435,51837,15,3.47287656481359,0.72086425989974
"12848",48.545,58923,16,26.3041498634057,13.6697725562822
"12849",49.635,71524,17,2.24533937583686,21.3855370568369
"12850",49.73,77446,19,0.191397199556748,8.27973826967172
"12851",53.555,79751,21,7.69153428513976,2.97626733465899
"12852",57.155,79943,21,6.72206143217254,0.240749332296774
"12853",60.135,80012,22,5.21389204793982,0.0863114969415709
"12854",58.13,80185,23,-3.33416479587596,0.216217567364895
"12855",54.14,79328,24,-6.86392568381214,-1.06877844983476
"12856",54.735,79023,25,1.09900258588844,-0.384479628882614
"12857",52.47,78787,24,-4.13812003288572,-0.298647229287676
"12858",51.975,79452,24,-0.943396226415089,0.844047875918616
"12859",49.61,79116,24,-4.55026455026455,-0.422896843377133
"12860",47.535,76509,24,-4.18262447087281,-3.29516153496132
"12861",47.76,73878,23,0.47333543704639,-3.43881112026036
"12862",47.315,71582,22,-0.931742043551089,-3.10782641652454
"12863",47.57,69524,21,0.538941139173629,-2.8750244474868
"12864",48.69,67079,19,2.35442505780954,-3.51677118692825
"12865",48.485,59462,19,-0.421031012528236,-11.3552676694644
"12866",40.545,55155,18,-16.3761988243787,-7.24328142343009
"12867",39.085,55275,18,-3.60093723023801,0.217568670111504
"12868",37.6,53982,18,-3.79941153895358,-2.33921302578019
"12869",37.89,52642,17,0.771276595744698,-2.48230891778741
"12870",36.515,51685,17,-3.62892583795197,-1.81794004787052
"12871",37.965,51939,16,3.97097083390388,0.49143852181484
"12872",46.44,57705,16,22.3231924140656,11.1014844336626
"12873",48.735,71243,18,4.94186046511628,23.4607053114981
"12874",51.94,75910,18,6.57638247665948,6.55081902783431
"12875",58.44,79299,19,12.5144397381594,4.46449743116849
"12876",57.555,80148,20,-1.51437371663244,1.07063140771006
"12877",53.855,80410,21,-6.42863348101815,0.326895243798972
"12878",58.56,81636,20,8.73642187354934,1.52468598433031
"12879",58.01,80959,19,-0.939207650273231,-0.829290999069038
"12880",56.8,79979,20,-2.08584726771246,-1.2104892599958
"12881",58.735,80016,20,3.40669014084507,0.0462621438127508
"12882",62.435,81702,20,6.29948071848132,2.10707858428314
"12883",62.255,81248,20,-0.288299831825109,-0.555677951580133
"12884",58.78,79134,20,-5.58188097341578,-2.60191020086648
"12885",51.435,76354,19,-12.495746852671,-3.51302853387924
"12886",50.105,73294,18,-2.58578788762515,-4.0076485842261
"12887",50.05,71716,17,-0.109769484083438,-2.15297295822305
"12888",49.33,67796,17,-1.43856143856144,-5.46600479669809
"12889",46.495,59337,15,-5.74700993310359,-12.4771372942356
"12890",42.12,55129,15,-9.40961393698246,-7.09169658054839
"12891",40.07,54285,15,-4.86704653371321,-1.53095466995592
"12892",35.91,53308,15,-10.3818317943599,-1.79976052316478
"12893",35.45,52754,14,-1.28098022834863,-1.03924364072935
"12894",35.26,51942,14,-0.53596614950634,-1.53921977480381
"12895",34.935,52181,14,-0.921724333522413,0.46012860498248
"12896",42.145,57727,15,20.6383283240303,10.6283896437401
"12897",48.355,70103,15,14.7348439909835,21.4388414433454
"12898",52.495,76712,15,8.561679247234,9.42755659529549
"12899",56.595,79439,15,7.81026764453756,3.55485452080509
"12900",56.345,79996,16,-0.441735135612687,0.701166933118493
"12901",53.675,79986,18,-4.73866359038069,-0.0125006250312516
"12902",53.855,79624,19,0.335351653469958,-0.452579201360238
"12903",48.845,77771,19,-9.30275740414075,-2.32718778257812
"12904",47.25,76174,21,-3.26543146688504,-2.05346465906315
"12905",44.515,75130,19,-5.78835978835979,-1.37054638065482
"12906",44.955,76029,19,0.98843086600022,1.19659257287369
"12907",44.24,75485,20,-1.59047936825715,-0.715516447671283
"12908",43.54,73291,21,-1.58227848101263,-2.90653772272637
"12909",41.47,70232,20,-4.75424896646763,-4.17377304171044
"12910",40.26,66896,19,-2.91777188328913,-4.7499715229525
"12911",40.935,64637,18,1.67660208643816,-3.37688352068883
"12912",40.6,62887,16,-0.818370587516797,-2.70742763432709
"12913",38.66,55858,15,-4.77832512315272,-11.1771908343537
"12914",33.64,51066,15,-12.9849974133471,-8.57889648752193
"12915",32.87,49377,13,-2.28894173602853,-3.30748443191164
"12916",31.005,48089,13,-5.67386674779436,-2.60850193409887
"12917",28.645,46656,12,-7.61167553620384,-2.97989145126744
"12918",25.035,45443,12,-12.6025484377727,-2.59987997256516
"12919",24.19,44752,12,-3.37527461553824,-1.52058622890214
"12920",26.92,47240,12,11.2856552294337,5.55952806578477
"12921",33.58,51376,13,24.739970282318,8.75529212531753
"12922",33.96,58781,14,1.13162596783799,14.4133447524136
"12923",45.945,63875,14,35.291519434629,8.66606556540379
"12924",45.735,66048,17,-0.457068233757756,3.40195694716243
"12925",40.935,65960,15,-10.4952443424073,-0.133236434108527
"12926",39.305,65045,15,-3.98192256015635,-1.3872043662826
"12927",35.575,62945,17,-9.48988678285205,-3.22853409178261
"12928",32.59,61063,15,-8.39072382290934,-2.98991182778616
"12929",31.895,60412,16,-2.13255599877264,-1.0661120482125
"12930",32.335,61678,17,1.37952657156295,2.09561014368006
"12931",37.37,63919,16,15.5713623009123,3.63338629657252
"12932",37.94,63929,15,1.52528766390153,0.0156448004505703
"12933",36.265,62146,15,-4.41486557722719,-2.78903158191118
"12934",35.6,59776,14,-1.83372397628569,-3.81360023171242
"12935",35.225,58554,14,-1.05337078651683,-2.04429871520343
"12936",37.425,57107,13,6.24556422995031,-2.47122314444786
"12937",32.28,51563,13,-13.7474949899799,-9.70809182762183
"12938",30.13,47607,13,-6.66047087980174,-7.67216802746155
"12939",28.58,46617,13,-5.14437437769665,-2.07952612010839
"12940",28.075,45071,13,-1.76696990902729,-3.31638672587254
"12941",23.98,43845,13,-14.5859305431879,-2.7201526480442
"12942",21.305,42941,13,-11.1551292743953,-2.06180864408713
"12943",20.635,42048,13,-3.1448016897442,-2.07959758738735
"12944",26.415,43266,14,28.0106614974558,2.8966894977169
"12945",28.355,44736,15,7.34431194397123,3.39758701983081
"12946",29.375,50376,16,3.59724916240522,12.6072961373391
"12947",32.595,56695,16,10.9617021276596,12.5436715896459
"12948",37.13,61297,16,13.9131768676177,8.11711791163242
"12949",42.695,63712,16,14.9878804201454,3.93983392335677
"12950",41.03,64512,16,-3.89975406956318,1.25565042692115
"12951",34.115,63397,16,-16.8535218133074,-1.72836061507937
"12952",31.985,61674,16,-6.24358786457569,-2.71779421739199
"12953",30.485,61538,16,-4.68969829607629,-0.220514317216331
"12954",32.685,63275,17,7.21666393308185,2.82264616984627
"12955",34.12,64842,17,4.39039314670339,2.47649150533386
"12956",34.61,63945,16,1.4361078546307,-1.38336263532895
"12957",34.725,62695,13,0.332273909274782,-1.95480491046994
"12958",33.965,61508,13,-2.18862491000719,-1.89329292607066
"12959",34.435,60516,12,1.38377741793022,-1.61279833517591
"12960",33.555,58413,12,-2.55553942209962,-3.47511401943288
"12961",29.855,50713,11,-11.0266726270303,-13.1819971581668
"12962",28.42,46558,11,-4.8065650644783,-8.1931654605328
"12963",27.73,46546,11,-2.42786769880366,-0.0257743030198892
"12964",27.805,46007,10,0.270465200144246,-1.15799424225497
"12965",26.37,46431,10,-5.16094227656896,0.921598887125872
"12966",26.6,45871,10,0.872203261281761,-1.20609075832956
"12967",28.435,46765,11,6.89849624060151,1.94894377711408
"12968",32.995,54556,11,16.0365746439247,16.6598952207848
"12969",37.735,68257,12,14.36581300197,25.1136446953589
"12970",38.045,74062,12,0.8215184841659,8.50462223654717
"12971",45.87,76622,13,20.5677487186227,3.45656341983743
"12972",49.79,77734,14,8.54589056027904,1.45128031113779
"12973",51.665,78447,14,3.76581642900181,0.917230555484087
"12974",51.51,78529,15,-0.300009677731542,0.104529172562367
"12975",45.785,77211,15,-11.1143467287905,-1.67836086031912
"12976",44.765,76279,16,-2.22780386589494,-1.20708189247646
"12977",44.485,76059,16,-0.625488663017985,-0.288414897940455
"12978",51.06,78393,17,14.7802630100034,3.06867037431468
"12979",52.305,78598,16,2.43830787309048,0.261502940313548
"12980",50.425,76460,16,-3.59430264793041,-2.72017099671747
"12981",44.92,73965,16,-10.9172037679722,-3.26314412764844
"12982",44.475,71358,15,-0.990650044523614,-3.52464003244778
"12983",44.14,69369,14,-0.753232152894871,-2.78735390565879
"12984",44.085,66381,14,-0.124603534209333,-4.30739955888077
"12985",39.535,58241,12,-10.3209708517636,-12.2625450053479
"12986",36.075,54056,10,-8.75173896547362,-7.18565958688896
"12987",36.485,52298,9,1.13652113652113,-3.25218292141483
"12988",38.335,51691,9,5.07057694943128,-1.16065623924433
"12989",35.97,51315,9,-6.16929698708752,-0.727399353852702
"12990",35.375,50141,9,-1.6541562413122,-2.28783006918055
"12991",40.3,50819,10,13.9222614840989,1.35218683313057
"12992",44.83,59061,12,11.2406947890819,16.2183435329306
"12993",42.95,69774,13,-4.19362034351995,18.1388733682125
"12994",43.745,75355,14,1.85098952270082,7.99868145727635
"12995",53.385,77244,16,22.036804206195,2.50680114126468
"12996",55.31,77600,16,3.6058818020043,0.460877220237171
"12997",62.405,77865,17,12.8276984270475,0.341494845360825
"12998",66.235,78060,18,6.13732873968432,0.250433442496629
"12999",59.22,77151,19,-10.5910772250321,-1.16448885472713
"13000",58.98,76440,19,-0.405268490374865,-0.921569389897733
"13001",58.16,76350,20,-1.39030179721941,-0.117739403453689
"13002",65.065,78711,20,11.8724209078404,3.09233791748527
"13003",62.32,79196,20,-4.21885806501192,0.616178170776639
"13004",56.09,77023,19,-9.99679075738124,-2.74382544572958
"13005",51.405,74208,19,-8.35264753075415,-3.65475247653298
"13006",52.435,71715,18,2.00369613850793,-3.35947606727037
"13007",52.87,71388,16,0.829598550586431,-0.455971554068187
"13008",53.4,67997,14,1.00245886135805,-4.75009805569564
"13009",49.45,58958,12,-7.39700374531834,-13.2932335250085
"13010",45.385,54376,10,-8.22042467138525,-7.7716340445741
"13011",42.385,52199,10,-6.61011347361462,-4.00360453141092
"13012",40.215,50855,9,-5.11973575557391,-2.57476196862009
"13013",37.77,50829,9,-6.07982096232751,-0.0511257496804641
"13014",39.26,50258,10,3.94492983849619,-1.12337445159259
"13015",35.165,50655,11,-10.430463576159,0.789923992200247
"13016",44.24,57069,12,25.8069102801081,12.6621261474682
