"","Prezzi","Consumi","Consumiperc","Prezzoperc","Gradi"
"3062",160,17629,0,-0.418008247189742,12
"3063",160,17896,0,1.51454988938681,13
"3064",160,17941,0,0.251452838623156,14
"3065",160,17865,0,-0.423610724039909,16
"3066",155,17565,-3.125,-1.67926112510495,15
"3067",152,17327,-1.93548387096774,-1.35496726444634,16
"3068",153,16974,0.657894736842105,-2.03728285335026,17
"3069",153,16776,0,-1.16648992576882,16
"3070",156,16621,1.96078431372549,-0.923938960419647,16
"3071",169,16852,8.33333333333333,1.3898080741231,14
"3072",155,17711,-8.28402366863905,5.09731782577736,12
"3073",153,17747,-1.29032258064516,0.203263508554006,11
"3074",144,16476,-5.88235294117647,-7.16177382092748,10
"3075",106.7,14961,-25.9027777777778,-9.19519300801165,15
"3076",100.7,13885,-5.6232427366448,-7.1920326181405,7
"3077",100.7,13252,0,-4.55887648541592,7
"3078",100.7,12985,0,-2.0147902203441,6
"3079",100.7,12913,0,-0.554485945321525,5
"3080",106.6,12824,5.85898709036742,-0.689227909858282,6
"3081",153.51,12750,44.0056285178236,-0.577043044291953,7
"3082",172,14703,12.0448179271709,15.3176470588235,10
"3083",183.1,16740,6.45348837209302,13.8543154458274,11
"3084",183.2,17683,0.05461496450027,5.63321385902031,13
"3085",183.1,17920,-0.0545851528384248,1.34027031612283,14
"3086",190.91,17854,4.26542872747133,-0.368303571428571,16
"3087",190.57,18083,-0.178094390026716,1.28262574213062,16
"3088",190.57,18144,0,0.337333407067411,17
"3089",190.11,18103,-0.241381119798489,-0.225970017636684,17
"3090",190.57,17867,0.2419651780548,-1.30365132850909,18
"3091",193.98,17746,1.78936873589757,-0.677226171153523,18
"3092",193.95,17364,-0.0154655119084448,-2.15259776851121,19
"3093",188.61,17207,-2.75328692962102,-0.904169546187514,19
"3094",198.94,17043,5.47691002597953,-0.95310048236183,18
"3095",190.57,17233,-4.20729868302001,1.11482720178372,16
"3096",198.94,18064,4.39208689720313,4.82214356177102,15
"3097",178.25,18094,-10.4001206393888,0.16607617360496,13
"3098",168.11,16465,-5.68863955119214,-9.00298441472311,12
"3099",168.61,15130,0.297424305514247,-8.10810810810811,15
"3100",168.31,13975,-0.177925389953153,-7.63384005287508,11
"3101",168.11,13326,-0.118828352444887,-4.64400715563506,10
"3102",162.59,12997,-3.28356433287729,-2.46885787182951,10
"3103",153.51,12987,-5.58459929884988,-0.0769408324998077,9
"3104",159.2,12846,3.70659891863722,-1.08570108570109,9
"3105",190.4,12889,19.5979899497488,0.334734547719134,9
"3106",195,14900,2.41596638655462,15.6024517030026,11
"3107",220.17,16888,12.9076923076923,13.3422818791946,13
"3108",230.05,17778,4.48744152245993,5.27001421127428,16
"3109",196.77,18130,-14.4664203434036,1.97997525030937,19
"3110",198.89,18170,1.07740001016414,0.220628792057363,21
"3111",198.89,18456,0,1.57402311502477,22
"3112",204.64,18583,2.8910453014229,0.688123103597746,24
"3113",198.89,18568,-2.80981235340109,-0.080718936662541,25
"3114",190.4,18332,-4.2686912363618,-1.27100387763895,25
"3115",190.4,17989,0,-1.87104516692123,26
"3116",193.25,17723,1.4968487394958,-1.47868141642115,26
"3117",193.78,17455,0.274256144890039,-1.51215934096936,25
"3118",193.81,17156,0.0154814738363098,-1.71297622457748,24
"3119",195.11,17293,0.670760022702653,0.798554441594777,22
"3120",193.78,18111,-0.681666752088572,4.73023766842075,21
"3121",155,18176,-20.012385179069,0.358897907349125,19
"3122",168.21,16688,8.5225806451613,-8.18661971830986,18
"3123",168.31,15201,0.0594494976517415,-8.91059443911793,15
"3124",155,14051,-7.90802685520765,-7.56529175712124,17
"3125",165.1,13542,6.51612903225806,-3.62251797025123,16
"3126",168.11,13191,1.82313749242884,-2.59193619849358,15
"3127",155,13173,-7.79846529058355,-0.136456675005686,15
"3128",168.31,12937,8.58709677419355,-1.79154330828209,15
"3129",175.21,12986,4.09957815934882,0.378758599366159,16
"3130",193.58,14986,10.4845613834827,15.4012012937009,19
"3131",221.17,16936,14.252505424114,13.0121446683571,20
"3132",214.2,17829,-3.15142198308993,5.27279168634861,23
"3133",214.2,18147,0,1.78361097089012,25
"3134",218.96,18245,2.22222222222223,0.540034165426792,26
"3135",196.61,18558,-10.207343807088,1.71553850369964,27
"3136",195.89,18658,-0.366207212247611,0.538851169307037,28
"3137",194.89,18702,-0.510490581448772,0.235823775324258,29
"3138",195.89,18439,0.513109959464313,-1.40626670944284,29
"3139",194.15,18242,-0.888253611720854,-1.06838765659743,29
"3140",191.7,17986,-1.26191089363895,-1.40335489529657,29
"3141",193.64,17684,1.01199791340636,-1.67908373179139,28
"3142",194.77,17399,0.583557116298298,-1.61162632888487,27
"3143",194.77,17405,0,0.0344847405023277,25
"3144",194.15,17958,-0.318324177234689,3.17724791726515,23
"3145",190.79,18157,-1.73062065413341,1.10814121839849,21
"3146",168.11,16731,-11.8874154829918,-7.85372032824806,20
"3147",168.11,15298,0,-8.5649393341701,15
"3148",169.61,14170,0.89227291654274,-7.37351287750033,19
"3149",168.61,13556,-0.589587878073227,-4.33309809456598,18
"3150",168.51,13147,-0.0593084633177289,-3.01711419297728,18
"3151",168.51,12941,0,-1.56689739103978,16
"3152",168.11,12599,-0.237374636520074,-2.64276331040878,17
"3153",168.41,12189,0.178454583308538,-3.25422652591475,18
"3154",165.91,12931,-1.48447241850246,6.08745590286324,16
"3155",177.41,14308,6.93146886866373,10.6488283968757,11
"3156",187.51,15428,5.6930274505383,7.82778864970646,11
"3157",189.11,16072,0.853287824649364,4.17422867513612,10
"3158",197,16439,4.17217492464702,2.2834743653559,11
"3159",194.91,16590,-1.06091370558376,0.918547356895188,11
"3160",199,16593,2.09840439177056,0.0180831826401447,12
"3161",190.82,16417,-4.1105527638191,-1.06068824202977,12
"3162",180,15889,-5.67026517136568,-3.21617835170859,12
"3163",180.89,15431,0.494444444444437,-2.88249732519353,13
"3164",153.51,15179,-15.1362706617281,-1.63307627503078,12
"3165",153.51,14960,0,-1.44278279201528,13
"3166",175.11,14907,14.0707445769005,-0.35427807486631,12
"3167",180.89,15100,3.30078236537032,1.29469376802844,11
"3168",180.21,15534,-0.375919066836187,2.87417218543046,10
"3169",170.51,15799,-5.38260917818102,1.70593536758079,9
"3170",168.11,14778,-1.40754207964341,-6.46243433128679,8
"3171",153.51,13651,-8.68478972101601,-7.62620110975775,15
"3172",153.51,12601,0,-7.6917441945645,7
"3173",153.51,11866,0,-5.83287040711055,6
"3174",153.11,11472,-0.260569344016662,-3.3204112590595,5
"3175",150.43,11298,-1.75037554699236,-1.51673640167364,5
"3176",128.45,10826,-14.6114471847371,-4.17773057178262,5
"3177",153.51,10423,19.5095367847411,-3.72251985959727,5
"3178",170.11,10963,10.8136277766921,5.18085004317375,6
"3179",172.39,11762,1.34030921168654,7.28815105354374,7
"3180",175,12675,1.51400893323279,7.76228532562489,8
"3181",175.21,13388,0.120000000000005,5.62524654832347,8
"3182",175.41,13892,0.114148735802744,3.7645652823424,9
"3183",175.21,14061,-0.114018585029353,1.21652749784048,9
"3184",175.41,14148,0.114148735802744,0.61873266481758,9
"3185",175.11,14081,-0.17102787754403,-0.473565168221657,10
"3186",175.11,13801,0,-1.98849513528869,10
"3187",172.89,13450,-1.26777454171665,-2.54329396420549,11
"3188",172.89,13257,0,-1.43494423791822,9
"3189",174.39,13286,0.867603678639598,0.218752357245229,11
"3190",175.11,13500,0.412867710304506,1.61071804907421,11
"3191",194.91,13917,11.3071783450402,3.08888888888889,10
"3192",206.16,14494,5.7718947206403,4.14600847883883,9
"3193",190.9,15015,-7.40201785021342,3.59459086518559,6
"3194",170.91,14253,-10.4714510214772,-5.07492507492507,8
"3195",168.11,13063,-1.63828915803638,-8.34911948361748,15
"3196",160.91,12150,-4.28290999940516,-6.98920615478833,8
"3197",168.11,11641,4.47455099123735,-4.18930041152263,8
"3198",168.21,11483,0.0594848611028459,-1.35727171205223,6
"3199",168.11,11478,-0.0594494976517415,-0.0435426282330401,6
"3200",171.39,11405,1.95110344417344,-0.635999303014463,6
"3201",181.61,11787,5.96300834354398,3.34940815431828,7
"3202",220,14200,21.1387038158692,20.4717061169085,9
"3203",221,16384,0.454545454545455,15.3802816901408,11
"3204",193.91,17382,-12.2579185520362,6.09130859375,12
"3205",191.39,17789,-1.29957196637616,2.34150270394661,13
"3206",191.39,17816,0,0.1517791893867,14
"3207",191.08,18023,-0.161972934845067,1.16187696452627,13
"3208",193.94,18044,1.49675528574418,0.116517782833047,14
"3209",223.19,18142,15.0819841187996,0.543116825537575,14
"3210",193.94,17787,-13.1054258703347,-1.95678535993826,14
"3211",216.07,17577,11.41074559142,-1.18063754427391,15
"3212",191.39,17308,-11.4222242791688,-1.53040905729078,15
"3213",192.61,17110,0.637441872616138,-1.14397966258378,15
"3214",194.61,16900,1.03836768599761,-1.22735242548217,14
"3215",199.41,17139,2.46647140434715,1.41420118343195,13
"3216",183.2,17763,-8.12898049245274,3.64081918431647,12
"3217",188.92,17734,3.12227074235808,-0.163260710465574,11
"3218",168.41,16476,-10.8564471734067,-7.09371828126762,11
"3219",170.39,15081,1.17570215545395,-8.46686088856519,15
"3220",160.91,14019,-5.56370679030459,-7.04197334394271,10
"3221",144,13395,-10.5089801752532,-4.45110207575433,10
"3222",154.01,13027,6.95138888888888,-2.74729376633072,10
"3223",144,13019,-6.49957794948379,-0.0614109157902817,10
"3224",160.91,12875,11.7430555555556,-1.10607573546355,10
"3225",156,12930,-3.05139518985768,0.427184466019417,9
"3226",178.27,14976,14.275641025641,15.8236658932715,10
"3227",220.02,16855,23.4195321703035,12.5467414529915,10
"3228",223.86,17624,1.74529588219253,4.56244437852269,12
"3229",265.64,17998,18.6634503707674,2.12210621879256,13
"3230",235.84,17932,-11.2181900316217,-0.366707411934659,13
"3231",246.99,18266,4.7277815468114,1.86259201427615,13
"3232",227.81,18383,-7.76549657880886,0.640534326070295,13
"3233",220.02,18240,-3.41951626355296,-0.77789261817984,11
"3234",216.59,18050,-1.5589491864376,-1.04166666666667,12
"3235",214.64,17762,-0.900318574264748,-1.59556786703601,11
"3236",213.19,17466,-0.675549757733875,-1.6664790001126,10
"3237",216.59,17397,1.59482152070923,-0.395053246307111,10
"3238",221.02,17180,2.04533911999631,-1.24734149566017,10
"3239",231,17518,4.51542846801194,1.9674039580908,10
"3240",213.19,18032,-7.70995670995671,2.93412490010275,10
"3241",203.39,17861,-4.59683850086778,-0.948314108251996,10
"3242",176.39,16524,-13.2749889375092,-7.48558311404737,10
"3243",168.21,15123,-4.63745110267021,-8.47857661583152,15
"3244",146,14001,-13.2037334284525,-7.41916286451101,15
"3245",120,13430,-17.8082191780822,-4.07828012284837,15
"3246",162.28,13206,35.2333333333333,-1.66790766939687,15
"3247",159.78,13173,-1.54054720236628,-0.249886415265788,15
"3248",168.31,12994,5.33859056202278,-1.35884005162074,15
"3249",191.08,13088,13.5286079258511,0.723410804986917,15
"3250",226.14,15073,18.3483357755914,15.166564792176,15
"3251",286.98,17174,26.9036879808968,13.9388310223579,10
"3252",260.01,18128,-9.39786744720887,5.55490858274135,10
"3253",252.02,18606,-3.07295873235644,2.63680494263019,10
"3254",255.99,18557,1.57527180382509,-0.263355906696765,10
"3255",233.97,18779,-8.60189851166061,1.1963140593846,10
"3256",281.09,18845,20.1393341026627,0.351456414079557,11
"3257",251.77,18786,-10.4308228681205,-0.313080392677103,11
"3258",218.13,18442,-13.3614012789451,-1.83115085702119,11
"3259",215.83,18166,-1.05441709072571,-1.49658388461121,11
"3260",214.83,17889,-0.463327618959366,-1.52482659914125,12
"3261",217.44,17692,1.21491411813992,-1.10123539605344,12
"3262",231,17579,6.23620309050773,-0.638706760117567,12
"3263",231.84,17761,0.363636363636365,1.0353262415382,12
"3264",228.86,18126,-1.28536922015182,2.05506446709082,12
"3265",194.47,18007,-15.026653849515,-0.65651550259296,11
"3266",170.39,16689,-12.382372602458,-7.31937579830066,10
"3267",168.41,15351,-1.16204002582311,-8.01725687578645,15
"3268",168.21,14273,-0.11875779348019,-7.02234382124943,9
"3269",168.21,13609,0,-4.65214040496041,9
"3270",168.31,13376,0.0594494976517415,-1.71210228525241,8
"3271",166.55,13234,-1.04568950151506,-1.0616028708134,8
"3272",168.41,13036,1.11678174722305,-1.49614628985945,7
"3273",171.39,13237,1.76949112285493,1.54188401350107,7
"3274",190.39,15165,11.0858276445534,14.5652338143084,7
"3275",194.23,17176,2.01691265297547,13.260797889878,7
"3276",223.05,18137,14.8380785666478,5.59501630181649,8
"3277",217.44,18446,-2.51513113651648,1.70369961956222,8
"3278",220.13,18402,1.23712288447388,-0.238534099533774,9
"3279",220.43,18669,0.136283105437701,1.450929246821,10
"3280",194.23,18634,-11.8858594565168,-0.187476565429321,10
"3281",190.85,18579,-1.74020491170262,-0.295159386068477,15
"3282",190.85,18363,0,-1.16260293880187,12
"3283",177.61,18022,-6.93738538118941,-1.85699504438273,12
"3284",175.31,17667,-1.29497212994764,-1.96981467095772,12
"3285",189,17550,7.8090240146027,-0.662251655629139,11
"3286",190.85,17298,0.978835978835976,-1.43589743589744,10
"3287",204,17292,6.89022792769191,-0.0346860908775581,9
"3288",217.44,17694,6.58823529411765,2.32477446217904,8
"3289",190,18055,-12.6195732155997,2.04023962925285,7
"3290",171.39,16680,-9.79473684210527,-7.6156189421213,7
"3291",168.31,15198,-1.79707100764338,-8.88489208633094,15
"3292",168.21,14197,-0.0594141762224433,-6.58639294644032,5
"3293",168.21,13537,0,-4.64886947946749,2
"3294",168.11,13223,-0.0594494976517415,-2.31956858979094,2
"3295",155.55,13168,-7.47129855451788,-0.415941919382893,2
"3296",168.21,12904,8.13886210221793,-2.0048602673147,1
"3297",170.51,13042,1.36733844599012,1.06943583384997,3
"3298",190.56,14966,11.7588411236878,14.7523385983745,15
"3299",193.38,16817,1.47984886649874,12.368034210878,9
"3300",206,17714,6.52601096287103,5.33388832728786,11
"3301",206,17893,0,1.01050016935757,12
"3302",232.11,17835,12.6747572815534,-0.324149108589951,12
"3303",233.26,18059,0.495454741286449,1.25595738716008,14
"3304",232.11,18154,-0.493012089513837,0.526053491333961,14
"3305",224.8,18106,-3.14936883374262,-0.264404538944585,14
"3306",216.75,17797,-3.58096085409253,-1.70661659118524,14
"3307",193.97,17485,-10.5098039215686,-1.75310445580716,15
"3308",200,17255,3.10872815383822,-1.31541321132399,15
"3309",178.24,17039,-10.88,-1.25181106925529,15
"3310",192.89,16824,8.21925493716336,-1.26181113915136,14
"3311",228.53,16990,18.4768520918658,0.986685687113647,13
"3312",219.16,17356,-4.10011814641404,2.15420835785756,10
"3313",195,17714,-11.0239094725315,2.06268725512791,9
"3314",170.11,16570,-12.7641025641026,-6.45816868014,8
"3315",171,15156,0.523190876491674,-8.53349426674713,15
"3316",168.31,14098,-1.57309941520468,-6.98073370282396,8
"3317",168.11,13468,-0.118828352444887,-4.46871896722939,8
"3318",168.11,13073,0,-2.93287793287793,8
"3319",168.11,12896,0,-1.35393559244244,6
"3320",168.11,12453,0,-3.43517369727047,6
"3321",153.51,12148,-8.68478972101601,-2.44920902593753,7
"3322",153.51,12923,0,6.37965097135331,10
"3323",153.51,14221,0,10.0441074054012,10
"3324",190.78,15351,24.2785486287538,7.94599535897616,13
"3325",191.89,16068,0.58182199391969,4.67070549149892,14
"3326",194.17,16252,1.18818072854239,1.14513318396814,17
"3327",191.89,16381,-1.17422876860483,0.793748461727787,18
"3328",190.78,16274,-0.578456407316684,-0.653195775593676,18
"3329",176.11,16095,-7.68948527099276,-1.0999139732088,19
"3330",189.38,15687,7.53506331270228,-2.53494874184529,20
"3331",174.91,15185,-7.64072235716549,-3.20010199528272,20
"3332",170.11,14869,-2.74426848093304,-2.08100098781692,20
"3333",160.91,14630,-5.40826524013874,-1.60737104041967,20
"3334",191.89,14603,19.2529985706295,-0.184552289815448,19
"3335",160,14725,-16.618896242639,0.835444771622269,18
"3336",190.78,15110,19.2375,2.61460101867572,16
"3337",154,15732,-19.278750393123,4.11647915287889,15
"3338",152,14928,-1.2987012987013,-5.11060259344012,14
"3339",153.31,13730,0.861842105263159,-8.02518756698821,15
"3340",115.41,12654,-24.7211532189681,-7.83685360524399,13
"3341",115.41,11912,0,-5.86375849533744,12
"3342",108.02,11647,-6.40325794991768,-2.22464741437206,12
"3343",99.7,11427,-7.70227735604517,-1.88889842877994,11
"3344",99.7,10854,0,-5.01443948542925,11
"3345",115,10520,15.346038114343,-3.07720655979362,12
"3346",115,11026,0,4.80988593155894,14
"3347",171.39,11843,49.0347826086956,7.40975875204063,16
"3348",182.11,12788,6.2547406499796,7.97939711221819,18
"3349",190.62,13591,4.6729998352644,6.27932436659368,20
"3350",189.71,14004,-0.477389570873988,3.03877566036348,21
"3351",182.11,14194,-4.00611459596225,1.35675521279634,22
"3352",171.39,14201,-5.88655208390535,0.0493166126532338,24
"3353",155,14027,-9.56298500495944,-1.22526582635026,25
"3354",165.91,13817,7.03870967741935,-1.49711271119983,25
"3355",170.11,13463,2.53149297812068,-2.56206122892089,25
"3356",171.39,13313,0.752454294280156,-1.11416474782738,25
"3357",160.91,13368,-6.11470914289048,0.41313002328551,25
"3358",171.39,13552,6.51295755391212,1.37642130460802,25
"3359",171.39,13829,0,2.0439787485242,23
"3360",175.17,14353,2.20549623665325,3.78913876636055,22
"3361",155,15078,-11.5145287435063,5.05120880652128,20
"3362",150.91,14541,-2.63870967741936,-3.56148030242738,19
"3363",152,13146,0.722284805513222,-9.59356302867753,15
"3364",153.31,12327,0.861842105263159,-6.23003194888179,19
"3365",152,11940,-0.854477855325812,-3.13944998783159,17
"3366",153.31,11661,0.861842105263159,-2.33668341708543,16
"3367",159.73,11548,4.18759376426847,-0.969042106165852,16
"3368",156.63,11289,-1.94077505791022,-2.24281260824385,16
"3369",156,11636,-0.402221796590689,3.07378864381256,15
"3370",186,14099,19.2307692307692,21.1670677208663,18
"3371",190.41,16251,2.37096774193548,15.2634938648131,20
"3372",193.22,17515,1.47576282758259,7.77798289336041,22
"3373",193.79,17938,0.295000517544764,2.41507279474736,23
"3374",193.76,18018,-0.0154806749574287,0.445980599843907,24
"3375",178.06,18322,-8.10280759702724,1.68720168720169,26
"3376",178.06,18440,0,0.644034494050868,26
"3377",190.41,18526,6.9358643153993,0.466377440347072,27
"3378",190.38,18237,-0.0157554750275727,-1.55996977221203,27
"3379",193.19,18033,1.47599537766572,-1.11860503372265,27
"3380",193.19,17740,0,-1.62479897964842,28
"3381",182.91,17409,-5.32118639681143,-1.86583990980834,27
"3382",178.06,17220,-2.65157727844295,-1.08564535585042,26
"3383",182.91,17335,2.72380096596652,0.667828106852497,25
"3384",176,17763,-3.77781422557542,2.4689933660225,24
"3385",174.93,18001,-0.607954545454542,1.33986376175196,22
"3386",146,16852,-16.5380437889442,-6.38297872340426,22
"3387",138,15297,-5.47945205479452,-9.22739140754807,15
"3388",108.02,14113,-21.7246376811594,-7.74007975420017,20
"3389",108.01,13588,-0.00925754489908434,-3.71997449160349,19
"3390",110.91,13175,2.68493657994629,-3.03944657050339,19
"3391",156.9,13176,41.4660535569381,0.00759013282732448,17
"3392",168.31,12759,7.27214786488209,-3.16484517304189,17
"3393",172.39,12988,2.42409838987582,1.79481150560389,15
"3394",199.5,14973,15.7259701838854,15.2833384662766,20
"3395",224.94,17004,12.7518796992481,13.5644159487077,21
"3396",225.89,17892,0.42233484484751,5.22230063514467,22
"3397",244.71,18279,8.33148877772368,2.16297786720322,24
"3398",248.82,18360,1.67953904621797,0.443131462333826,26
"3399",261.31,18636,5.01969295072744,1.50326797385621,27
"3400",222.17,18637,-14.9783781715204,0.00536595836016313,28
"3401",217.33,18695,-2.17851195030831,0.31120888555025,28
"3402",216.78,18521,-0.253071366125253,-0.930730141749131,28
"3403",216.28,18245,-0.230648583817695,-1.49020031315804,28
"3404",216.28,17898,0,-1.90189092902165,27
"3405",217.28,17657,0.462363602737193,-1.34651916415242,27
"3406",216.78,17404,-0.230117820324006,-1.43285948915444,26
"3407",216.78,17478,0,0.425189611583544,23
"3408",216.28,17777,-0.230648583817695,1.71072205057787,23
"3409",177.55,18163,-17.9073423340115,2.17134499634359,22
"3410",170.51,17133,-3.96508025908196,-5.67086934977702,21
"3411",170.91,15519,0.23459034660724,-9.42041673962528,15
"3412",170.91,14272,0,-8.03531155357948,18
"3413",168.61,13671,-1.34573752267274,-4.21104260089686,18
"3414",168.51,13332,-0.0593084633177289,-2.47970155804257,18
"3415",168.31,13260,-0.118687318260037,-0.54005400540054,17
"3416",168.51,12830,0.118828352444887,-3.24283559577677,15
"3417",173.31,13052,2.84849563824106,1.73031956352299,18
"3418",218.24,15180,25.9246437020368,16.3040147103892,20
"3419",218.24,17272,0,13.7812911725955,22
"3420",218.24,18191,0,5.32075034738305,24
"3421",301.17,18505,37.9994501466276,1.72612830520587,25
"3422",231.13,18537,-23.2559683899459,0.172926236152391,26
"3423",264.69,18843,14.5199671180721,1.65075254895614,27
"3424",221.92,18882,-16.1585250670596,0.20697341187709,27
"3425",193.76,18839,-12.6892573900505,-0.227730113335452,27
"3426",193.22,18570,-0.278695293146156,-1.42788895376612,27
"3427",193.19,18336,-0.0155263430286726,-1.26009693053312,27
"3428",193.19,18083,0,-1.37979930191972,26
"3429",193.79,17783,0.310575081525956,-1.65901675606924,25
"3430",190.38,17495,-1.759636720161,-1.61952426474723,24
"3431",190.51,17585,0.0682844836642481,0.51443269505573,23
"3432",167,17811,-12.3405595506797,1.28518623827125,22
"3433",152,18100,-8.98203592814371,1.62259277974286,21
"3434",153.31,16923,0.861842105263159,-6.50276243093923,21
"3435",152,15452,-0.854477855325812,-8.6923122377829,15
"3436",108.02,14308,-28.9342105263158,-7.40357235309345,19
"3437",160.91,13646,48.9631549713016,-4.62678221973721,17
"3438",165.91,13268,3.10732707724815,-2.77004250329767,16
"3439",162.03,13244,-2.3386173226448,-0.180886343081097,15
"3440",168.61,12913,4.06097636240203,-2.49924494110541,15
"3441",171.61,13130,1.77925389953146,1.68047703864323,14
"3442",191.2,15019,11.415418681895,14.3869002284844,15
"3443",191.61,16920,0.214435146443528,12.6573007523803,16
"3444",191.2,17753,-0.21397630603832,4.92316784869976,15
"3445",183.2,18225,-4.18410041841004,2.65870557088943,19
"3446",183.1,18246,-0.0545851528384248,0.11522633744856,15
"3447",183.1,18531,0,1.5619861887537,15
"3448",190.21,18523,3.88312397596942,-0.043170902811505,15
"3449",190.31,18545,0.0525734714263153,0.11877125735572,15
"3450",160,18222,-15.9266459986338,-1.74170935562146,15
"3451",152,18080,-5,-0.779277796070684,15
"3452",152,17781,0,-1.6537610619469,15
"3453",172,17547,13.1578947368421,-1.31601147292053,20
"3454",183.1,17247,6.45348837209302,-1.7096939647803,20
"3455",191.2,17239,4.42381212452212,-0.0463848785295993,19
"3456",190.21,17468,-0.517782426778233,1.32838331689773,18
"3457",182.21,17869,-4.20587771410546,2.29562628806961,17
"3458",169,16756,-7.24987651610779,-6.22866416699312,16
"3459",147.06,15229,-12.9822485207101,-9.11315349725471,15
"3460",115.41,14155,-21.5218278253774,-7.05233436207236,13
"3461",115.41,13518,0,-4.50017661603674,12
"3462",115.4,13209,-0.00866476041936652,-2.28584110075455,12
"3463",145,13077,25.6499133448873,-0.99931864637747,15
"3464",156.54,12729,7.95862068965517,-2.66116081670108,11
"3465",156,12918,-0.344959754695281,1.48479849163328,11
"3466",192.31,14889,23.275641025641,15.2577798420808,12
"3467",203,16651,5.55873329520046,11.8342400429848,14
"3468",217.74,17537,7.26108374384237,5.32100174163714,16
"3469",192.89,17854,-11.4126940387618,1.80760677424873,17
"3470",183,17967,-5.12727461247342,0.632911392405063,17
"3471",180.02,18233,-1.62841530054644,1.48049201313519,18
"3472",180.91,18304,0.494389512276406,0.389403828223551,19
"3473",180.02,18334,-0.491957326847596,0.163898601398601,19
"3474",187.21,18102,3.9940006665926,-1.26540853059889,19
"3475",160,17878,-14.5344799957267,-1.23743232791957,20
"3476",153,17612,-4.375,-1.48786217697729,19
"3477",153,17323,0,-1.64092664092664,19
"3478",160,17086,4.57516339869281,-1.36812330427755,18
"3479",155,17033,-3.125,-0.310195481680908,18
"3480",160,17241,3.2258064516129,1.22115892678917,16
"3481",176.85,17547,10.53125,1.77483904645902,16
"3482",149,16752,-15.7478088775799,-4.53068900666781,16
"3483",160,15289,7.38255033557047,-8.73328557784145,15
"3484",153.31,14023,-4.18125,-8.28046307802996,14
"3485",153.31,13392,0,-4.49975041004065,12
"3486",153.31,13089,0,-2.26254480286738,12
"3487",152,12831,-0.854477855325812,-1.97112078844832,11
"3488",153.31,12256,0.861842105263159,-4.48133426856831,10
"3489",155,12095,1.10234166068749,-1.31364229765013,11
"3490",190.38,12987,22.8258064516129,7.37494832575444,13
"3491",191.81,14265,0.751129320306758,9.84060984060984,14
"3492",203,15468,5.83389812835618,8.43322818086225,16
"3493",222,16184,9.35960591133005,4.62891130074994,18
"3494",221,16424,-0.45045045045045,1.48294611962432,19
"3495",210.89,16670,-4.57466063348417,1.4978080857282,19
"3496",220,16414,4.31978756697805,-1.53569286142771,20
"3497",194.65,16186,-11.5227272727273,-1.38905812111612,19
"3498",175,15717,-10.0950423837657,-2.89756579760287,20
"3499",165,15293,-5.71428571428571,-2.69771584908061,21
"3500",155,15075,-6.06060606060606,-1.42548878571896,20
"3501",155,14830,0,-1.62520729684909,20
"3502",160,14715,3.2258064516129,-0.775455158462576,19
"3503",170,14718,6.25,0.0203873598369011,18
"3504",180,14891,5.88235294117647,1.17543144448974,16
"3505",170,15550,-5.55555555555556,4.42549190786381,15
"3506",169,14956,-0.588235294117647,-3.81993569131833,14
"3507",168.51,13676,-0.289940828402372,-8.55843808504948,15
"3508",154.31,12603,-8.42679959646311,-7.84586136297163,14
"3509",158.66,11873,2.81900071285075,-5.79227168134571,13
"3510",154.31,11512,-2.74171183663179,-3.0405120862461,12
"3511",135.75,11282,-12.0277363748299,-1.99791521890202,12
"3512",125.42,10715,-7.60957642725598,-5.02570466229392,10
"3513",147.3,10427,17.4453835114017,-2.68782081194587,13
"3514",160.91,10803,9.23964697895451,3.60602282535725,14
"3515",154.31,11520,-4.10167174196756,6.63704526520411,16
"3516",172.51,12457,11.7944397641112,8.13368055555556,18
"3517",172.51,13112,0,5.25808782210805,19
"3518",172.51,13512,0,3.05064063453325,20
"3519",171.5,13607,-0.585473305895305,0.70307874481942,19
"3520",169,13592,-1.45772594752187,-0.11023737782024,18
"3521",154.31,13514,-8.69230769230769,-0.57386698057681,18
"3522",154.31,13315,0,-1.47254698830842,19
"3523",153,12956,-0.848940444559654,-2.6962072850169,20
"3524",154.31,12735,0.856209150326799,-1.70577338684779,19
"3525",169,12749,9.51979780960404,0.10993325480958,19
"3526",155,12993,-8.28402366863905,1.91387559808612,20
"3527",175.91,13242,13.4903225806452,1.91641653197876,19
"3528",190.51,13817,8.29969870956739,4.34224437396164,17
"3529",180.51,14635,-5.24906829037846,5.92024317869291,16
"3530",154.31,14228,-14.5144313334441,-2.78100444140758,16
"3531",154.31,13086,0,-8.02642676412707,15
"3532",150.91,12021,-2.20335687900979,-8.13846859238881,15
"3533",150.91,11569,0,-3.76008651526495,14
"3534",163.67,11398,8.4553707507786,-1.47808799377647,14
"3535",161.31,11426,-1.44192582635791,0.245657132830321,12
"3536",168.51,11118,4.46345545843406,-2.69560651146508,12
"3537",160,11510,-5.05014539196486,3.5258139953229,13
"3538",173,13996,8.125,21.5986099044309,15
"3539",180.03,16075,4.0635838150289,14.8542440697342,17
"3540",180.06,17153,0.0166638893517753,6.70606531881804,18
"3541",190.39,17672,5.73697656336776,3.02570978837521,19
"3542",220,17661,15.5522874100531,-0.0622453598913536,20
"3543",218.54,18010,-0.663636363636367,1.97610554328747,20
"3544",216.92,18074,-0.741283060309328,0.355358134369795,22
