"","tot.Prezzo","tot.Consumi","tot.Gradi","tot.Consumiperc","tot.Prezzoperc","dummy_ts_ita.BankHoliday","dummy_ts_ita.EndYear","dummy_ts_ita.AugustBorder","dummy_ts_ita.AugustCenter","dummy_ts_ita.DayOfWeek","dummy_ts_ita.DayOff"
"18358",77.14,42813.374,7,-2.91676858544416,-1.33026349449988,0,0,0,0,0,0
"18359",70.46,39988.531,7,-6.59803873434502,-8.65957998444388,0,0,0,0,0,0
"18360",65.44,37039.573,7,-7.37450945622385,-7.12460970763553,0,0,0,0,0,0
"18361",61.36,33072.077,7,-10.7115057724883,-6.23471882640587,0,0,0,0,0,0
"18362",57.17,29806.731,7,-9.87342282735976,-6.82855280312907,0,0,0,0,0,0
"18363",49.81,27364.754,6,-8.19270318506246,-12.8738849046703,0,0,0,0,0,0
"18364",45.63,25950.868,6,-5.16681421656486,-8.39188917887974,0,0,0,0,0,0
"18365",44.68,24852.58,6,-4.23218213741443,-2.08196362042517,0,0,0,0,0,0
"18366",42,24817.124,6,-0.142665268555627,-5.99820948970457,0,0,0,0,0,0
"18367",41.14,25013.492,6,0.791260099276607,-2.04761904761905,0,0,0,0,0,0
"18368",47.8,26483.579,6,5.8771762055454,16.1886242100146,0,0,0,0,0,0
"18369",59.13,31231.99,6,17.9296423644251,23.7029288702929,0,0,0,0,0,0
"18370",70.01,37414.336,6,19.7949154056466,18.4001352951125,0,0,0,0,0,0
"18371",79.2,42078.977,6,12.4675231440697,13.1266961862591,0,0,0,0,0,0
"18372",74.83,43694.616,6,3.83953963519599,-5.51767676767677,0,0,0,0,0,0
"18373",71.94,43553.974,6,-0.32187489644033,-3.86208739810237,0,0,0,0,0,0
"18374",69.92,42845.137,7,-1.62749098394557,-2.80789546844592,0,0,0,0,0,0
"18375",63.94,40517.91,7,-5.43171795669599,-8.55263157894738,0,0,0,0,0,0
"18376",63.14,40138.662,7,-0.9360008944193,-1.25117297466374,0,0,0,0,0,0
"18377",65.43,41126.733,7,2.46164408768783,3.62686094393412,0,0,0,0,0,0
"18378",66.81,41843.373,7,1.74251623633708,2.10912425492892,0,0,0,0,0,0
"18379",70.19,42388.518,7,1.30282279107852,5.05912288579553,0,0,0,0,0,0
"18380",73.3,43409.996,7,2.40979880447814,4.43083060264995,0,0,0,0,0,0
"18381",78.35,45061.214,7,3.80377367461633,6.88949522510232,0,0,0,0,0,0
"18382",75.07,43823.195,7,-2.74741599283144,-4.18634333120613,0,0,0,0,0,0
"18383",69.56,40478.631,7,-7.63194924514289,-7.33981617157319,0,0,0,0,0,0
"18384",63.06,37710.052,7,-6.83960630980825,-9.34445083381254,0,0,0,0,0,0
"18385",59.55,33645.218,7,-10.7791789838953,-5.56612749762132,0,0,0,0,0,0
"18386",56.64,30246.538,7,-10.1015246802681,-4.88664987405541,0,0,0,0,0,0
"18387",51.34,27850.797,7,-7.92071145464648,-9.35734463276836,0,0,0,0,0,0
"18388",46.57,26535.006,7,-4.724428532512,-9.2910011686794,0,0,0,0,0,0
"18389",44.31,25409.557,7,-4.24137458269277,-4.85290959845394,0,0,0,0,0,0
"18390",42.62,25186.229,7,-0.878913394672726,-3.81403746332657,0,0,0,0,0,0
"18391",42.54,25446.072,6,1.03168679995723,-0.187705302674797,0,0,0,0,0,0
"18392",49.32,26824.035,6,5.41522872371028,15.9379407616361,0,0,0,0,0,0
"18393",57.72,31494.449,6,17.4113029601997,17.0316301703163,0,0,0,0,0,0
"18394",62.73,37546.972,6,19.2177453239458,8.67983367983368,0,0,0,0,0,0
"18395",72.5,42685.539,6,13.6857028044765,15.5746851586163,0,0,0,0,0,0
"18396",69.06,44666.444,7,4.64069342078592,-4.74482758620689,0,0,0,0,0,0
"18397",66.43,43896.975,7,-1.72270037883473,-3.8082826527657,0,0,0,0,0,0
"18398",65.29,43199.262,7,-1.5894329848469,-1.71609212705103,0,0,0,0,0,0
"18399",58.95,40544.69,7,-6.14494756878023,-9.71052228518916,0,0,0,0,0,0
"18400",56.41,39750.311,7,-1.95926766242386,-4.30873621713317,0,0,0,0,0,0
"18401",59.7,40608.469,7,2.15887115952375,5.83229923772382,0,0,0,0,0,0
"18402",61.01,41270.387,7,1.62999988992445,2.19430485762143,0,0,0,0,0,0
"18403",66.04,41874.538,7,1.463884988527,8.24455007375841,0,0,0,0,0,0
"18404",69.12,43662.354,7,4.26945844751767,4.66384009691096,0,0,0,0,0,0
"18405",74.7,45479.102,7,4.1609025477646,8.07291666666666,0,0,0,0,0,0
"18406",73.2,44181.808,7,-2.85250575088312,-2.00803212851406,0,0,0,0,0,0
"18407",67.33,40940.106,7,-7.33718728758225,-8.01912568306012,0,0,0,0,0,0
"18408",64.2,37550.986,7,-8.27823943592135,-4.64874498737561,0,0,0,0,0,0
"18409",55.85,33599.894,6,-10.5219394239075,-13.006230529595,0,0,0,0,0,0
"18410",50.2,30355.191,6,-9.65688463183843,-10.1163831692032,0,0,0,0,0,0
"18411",41.53,28351.593,7,-6.60051191903223,-17.2709163346614,0,0,0,0,0,0
"18412",35.94,26685.713,6,-5.87578976602832,-13.4601492896701,0,0,0,0,0,0
"18413",28.35,25671.83,6,-3.79934761345892,-21.118530884808,0,0,0,0,0,0
"18414",24,25401.876,6,-1.05155729061778,-15.3439153439153,0,0,0,0,0,0
"18415",25.74,25737.27,5,1.32035130003784,7.24999999999999,0,0,0,0,0,0
"18416",35.88,26998.733,5,4.90130849153776,39.3939393939394,0,0,0,0,0,0
"18417",50.91,31526.872,5,16.771672211433,41.8896321070234,0,0,0,0,0,0
"18418",59.84,36951.15,4,17.20525271267,17.5407582007464,0,0,0,0,0,0
"18419",67.14,42201.96,3,14.2101396032329,12.1991978609626,0,0,0,0,0,0
"18420",65.69,43441.171,6,2.93638257559602,-2.15966636878165,0,0,0,0,0,0
"18421",60.74,43614.077,9,0.398023340577065,-7.53539351499467,0,0,0,0,0,0
"18422",58.46,42650.402,10,-2.20955037062918,-3.75370431346724,0,0,0,0,0,0
"18423",50.32,39736.395,10,-6.83230840356442,-13.9240506329114,0,0,0,0,0,0
"18424",48.64,39015.529,10,-1.81412027940631,-3.33863275039746,0,0,0,0,0,0
"18425",54.48,39827.03,11,2.07994360399419,12.0065789473684,0,0,0,0,0,0
"18426",58.19,40461.143,11,1.59216743000921,6.80983847283407,0,0,0,0,0,0
"18427",64.14,40861.891,10,0.990451505534599,10.2251245918543,0,0,0,0,0,0
"18428",68.09,42242.004,9,3.37750643992467,6.15840349236047,0,0,0,0,0,0
"18429",70.21,43646.939,8,3.32591938583216,3.11352621530326,0,0,0,0,0,0
"18430",69.81,42512.037,6,-2.60018692261559,-0.569719413188992,0,0,0,0,0,0
"18431",66.36,39624.668,5,-6.79188578989993,-4.94198538891277,0,0,0,0,0,0
"18432",62.88,36571.594,5,-7.7049831685656,-5.24412296564195,0,0,0,0,0,0
"18433",58.1,32813.945,5,-10.2747750070724,-7.60178117048346,0,0,0,0,0,0
"18434",52.98,29765.811,4,-9.28914216196802,-8.81239242685027,0,0,0,0,0,0
"18435",53.57,28141.175,5,-5.45806059173057,1.11362778406947,0,0,0,0,0,0
"18436",44.7,26592.054,5,-5.50481989469167,-16.5577748739966,0,0,0,0,0,0
"18437",39.33,25476.353,4,-4.19561798422943,-12.013422818792,0,0,0,0,0,0
"18438",35.13,25218.74,5,-1.01118476416149,-10.6788710907704,0,0,0,0,0,0
"18439",35.13,25500.887,5,1.11879895664889,0,0,0,0,0,0,0
"18440",44.65,26802.636,6,5.1047204750172,27.0993452889268,0,0,0,0,0,0
"18441",57.88,31333.241,6,16.9035799314665,29.6304591265398,0,0,0,0,0,0
"18442",66.64,37243.902,6,18.8638672903323,15.1347615756738,0,0,0,0,0,0
"18443",79.9,41586.768,6,11.6606095677085,19.8979591836735,0,0,0,0,0,0
"18444",73.5,42868.687,6,3.08251653506712,-8.01001251564456,0,0,0,0,0,0
"18445",70.37,42842.07,6,-0.062089608669373,-4.25850340136054,0,0,0,0,0,0
"18446",66.83,42163.129,7,-1.58475302430531,-5.03055279238313,0,0,0,0,0,0
"18447",51.57,39439.768,7,-6.4591055374472,-22.8340565614245,0,0,0,0,0,0
"18448",51.53,38856.229,7,-1.47957006237967,-0.077564475470233,0,0,0,0,0,0
"18449",59.74,39592.231,7,1.89416734186943,15.9324665243547,0,0,0,0,0,0
"18450",64.15,40389.237,7,2.01303634543858,7.38198861734182,0,0,0,0,0,0
"18451",67.45,40775.51,6,0.956376076131374,5.14419329696024,0,0,0,0,0,0
"18452",71.7,42715.629,7,4.75804962341366,6.30096367679763,0,0,0,0,0,0
"18453",77.21,44105.562,7,3.25392141597633,7.68479776847976,0,0,0,0,0,0
"18454",75.01,43038.999,6,-2.41820521411788,-2.8493718430255,0,0,0,0,0,0
"18455",67.62,40077.739,6,-6.8804109500781,-9.85201973070257,0,0,0,0,0,0
"18456",60.39,37022.491,6,-7.62330429867812,-10.6921029281278,0,0,0,0,0,0
"18457",56.23,33484.747,5,-9.5556617192506,-6.88855770822985,0,0,0,0,1,0
"18458",51.23,30629.077,5,-8.52827109609041,-8.89205050684688,0,0,0,0,1,0
"18459",43.16,28000.644,4,-8.58149594256465,-15.7524887761078,0,0,0,0,1,0
"18460",39.11,26563.62,4,-5.13211053288632,-9.38368860055606,0,0,0,0,1,0
"18461",27.59,25362.202,4,-4.52279470945601,-29.4553822551777,0,0,0,0,1,0
"18462",26,24924.136,4,-1.72723961428902,-5.76295759333092,0,0,0,0,1,0
"18463",25.81,24974.623,4,0.20256268863242,-0.730769230769236,0,0,0,0,1,0
"18464",31.64,25282.636,3,1.23330390212496,22.5881441301821,0,0,0,0,1,0
"18465",41.83,27242.515,3,7.75187761276158,32.2060682680152,0,0,0,0,1,0
"18466",50.9,30765.625,3,12.9323962930735,21.6830026296916,0,0,0,0,1,0
"18467",55.12,33314.057,3,8.28337470797359,8.29076620825147,0,0,0,0,1,0
"18468",57.16,35078.722,3,5.29705823580719,3.70101596516691,0,0,0,0,1,0
"18469",50.43,35042.621,4,-0.102914239578062,-11.7739678096571,0,0,0,0,1,0
"18470",42.95,34109.598,6,-2.66253771371725,-14.8324410073369,0,0,0,0,1,0
"18471",33.84,32346.99,7,-5.16748394396204,-21.2107101280559,0,0,0,0,1,0
"18472",24.96,30847.914,7,-4.63436010583983,-26.2411347517731,0,0,0,0,1,0
"18473",26.61,30495.342,7,-1.14293627763615,6.61057692307692,0,0,0,0,1,0
"18474",40.55,30912.245,6,1.36710386786283,52.3863209319804,0,0,0,0,1,0
"18475",46.66,31449.278,7,1.73728242643004,15.0678175092478,0,0,0,0,1,0
"18476",61.21,34343.598,6,9.20313655531297,31.1830261465924,0,0,0,0,1,0
"18477",69.21,37999.225,6,10.6442749533698,13.0697598431629,0,0,0,0,1,0
"18478",69.35,37901.755,6,-0.256505231356695,0.202282907094351,0,0,0,0,1,0
"18479",61.02,35024.906,6,-7.590279130874,-12.0115356885364,0,0,0,0,1,0
"18480",51.78,32594.44,6,-6.93925060070112,-15.1425762045231,0,0,0,0,1,0
"18481",44.92,30019.197,6,-7.90086591455475,-13.248358439552,0,0,0,0,1,0
"18482",42.23,27791.292,6,-7.42160091757284,-5.98842386464827,0,0,0,0,1,0
"18483",26.65,26281.699,5,-5.43189211930126,-36.8932038834951,0,0,0,0,1,0
"18484",17.92,24744.998,5,-5.84703827556963,-32.7579737335835,0,0,0,0,1,0
"18485",10.8,23579.977,5,-4.70810706874982,-39.7321428571429,0,0,0,0,1,0
"18486",5,22997.799,5,-2.46895066945994,-53.7037037037037,0,0,0,0,1,0
"18487",3.28,22936.617,5,-0.266034153964041,-34.4,0,0,0,0,1,0
"18488",5,23191.777,5,1.11245699398477,52.4390243902439,0,0,0,0,1,0
"18489",8.34,24157.656,5,4.16474770346404,66.8,0,0,0,0,1,0
"18490",9.4,24986.102,5,3.42933105761585,12.7098321342926,0,0,0,0,1,0
"18491",17.9,26722.804,5,6.95067201758802,90.4255319148936,0,0,0,0,1,0
"18492",24.79,28128.429,6,5.26002061759687,38.4916201117318,0,0,0,0,1,0
"18493",25,29104.638,7,3.47054220482772,0.84711577248891,0,0,0,0,1,0
"18494",22.53,29341.654,8,0.81435817892667,-9.88,0,0,0,0,1,0
"18495",19.1,28916.383,9,-1.44937637121615,-15.2241455836662,0,0,0,0,1,0
"18496",6.86,27454.398,10,-5.05590550519406,-64.0837696335079,0,0,0,0,1,0
"18497",7.15,27065.303,11,-1.41724105551322,4.22740524781341,0,0,0,0,1,0
"18498",13.09,27095.153,12,0.110288807777244,83.0769230769231,0,0,0,0,1,0
"18499",27.91,27236.986,12,0.523462628168228,113.216195569137,0,0,0,0,1,0
"18500",51.37,30094.992,10,10.4931066895581,84.0558939448226,0,0,0,0,1,0
"18501",65.92,33710.103,8,12.0123341451628,28.3239244695348,0,0,0,0,1,0
"18502",69.35,34011.664,6,0.894571576954227,5.20327669902912,0,0,0,0,1,0
"18503",65.21,32960.15,5,-3.09162762515823,-5.96971881759193,0,0,0,0,1,0
"18504",58.74,31195.814,4,-5.35293680398907,-9.92179113632877,0,0,0,0,1,0
"18505",51.24,28826.878,5,-7.59376241953487,-12.7681307456588,0,0,0,0,0,0
"18506",45.38,26921.759,4,-6.60882874656077,-11.4363778298205,0,0,0,0,0,0
"18507",37.7,25109.104,4,-6.73304816375482,-16.9237549581313,0,0,0,0,0,0
"18508",30.38,23143.346,6,-7.82886557799911,-19.4164456233422,0,0,0,0,0,0
"18509",25.1,22414.671,5,-3.14852917119246,-17.3798551678736,0,0,0,0,0,0
"18510",22.39,22291.418,6,-0.549876462607892,-10.796812749004,0,0,0,0,0,0
"18511",24.24,22811.822,6,2.33454865903999,8.2626172398392,0,0,0,0,0,0
"18512",35.63,24326.973,6,6.64195521076748,46.9884488448845,0,0,0,0,0,0
"18513",52.2,29413.737,5,20.90997511281,46.5057535784451,0,0,0,0,0,0
"18514",61.91,35389.197,6,20.3152017032042,18.6015325670498,0,0,0,0,0,0
"18515",71.12,39829.618,6,12.5473912278936,14.8764335325473,0,0,0,0,0,0
"18516",66.76,41552.782,5,4.32633825411029,-6.13048368953881,0,0,0,0,0,0
"18517",64,41777.426,6,0.540623248763465,-4.13421210305573,0,0,0,0,0,0
"18518",59.87,41346.237,6,-1.0321100203732,-6.453125,0,0,0,0,0,0
"18519",55,39008.422,6,-5.65423886096334,-8.1342909637548,0,0,0,0,0,0
"18520",52.49,38790.609,5,-0.558374291582474,-4.56363636363636,0,0,0,0,0,0
"18521",57.15,39701.25,5,2.34758108592727,8.87788150123832,0,0,0,0,0,0
"18522",60.26,40503.899,5,2.02172223796479,5.44181977252843,0,0,0,0,0,0
"18523",62.65,41032.5,3,1.30506201390637,3.96614669764355,0,0,0,0,0,0
"18524",69.21,42115.283,3,2.63884238103943,10.4708699122107,0,0,0,0,0,0
"18525",73.2,43986.428,4,4.44291208965638,5.765062852189,0,0,0,0,0,0
"18526",69.09,42435.823,4,-3.52518963349332,-5.61475409836065,0,0,0,0,0,0
"18527",63.97,40040.789,5,-5.64389666720968,-7.41062382399769,0,0,0,0,0,0
"18528",57.78,36917.3,5,-7.80076786199192,-9.67641081757073,0,0,0,0,0,0
"18529",53.47,32995.305,5,-10.6237319630634,-7.45932848736587,0,0,0,0,0,0
"18530",48.21,30340.343,4,-8.04648418918995,-9.83729193940527,0,0,0,0,0,0
"18531",41.56,27540.258,4,-9.22891675944467,-13.7938187098112,0,0,0,0,0,0
"18532",36.94,26010.854,4,-5.55333940589809,-11.11645813282,0,0,0,0,0,0
"18533",30.09,25184.644,4,-3.17640474242022,-18.5435841905793,0,0,0,0,0,0
"18534",27.4,25089.521,4,-0.377702380863512,-8.9398471252908,0,0,0,0,0,0
"18535",29.51,25250.211,4,0.640466591610094,7.70072992700731,0,0,0,0,0,0
"18536",37.64,26368.43,4,4.428553092091,27.549983056591,0,0,0,0,0,0
"18537",49.49,30666.794,3,16.3011753069864,31.4824654622742,0,0,0,0,0,0
"18538",61.17,36170.58,3,17.9470537415812,23.6007274196807,0,0,0,0,0,0
"18539",69.21,40671.718,3,12.4441963606887,13.1436978911231,0,0,0,0,0,0
"18540",67.18,42288.868,4,3.97610447633415,-2.93310215286806,0,0,0,0,0,0
"18541",64.85,42260.176,5,-0.0678476425521788,-3.46829413515929,0,0,0,0,0,0
"18542",61.12,41504.556,6,-1.78801905604937,-5.75173477255204,0,0,0,0,0,0
"18543",54.74,38887.514,7,-6.30543307101031,-10.4384816753927,0,0,0,0,0,0
"18544",52.26,38390.759,8,-1.27741516210063,-4.53050785531605,0,0,0,0,0,0
"18545",54.52,38943.511,9,1.43980482386399,4.32453119020284,0,0,0,0,0,0
"18546",60,39780.738,9,2.14984981708506,10.0513573000734,0,0,0,0,0,0
"18547",66.33,40543.259,10,1.91680958759488,10.55,0,0,0,0,0,0
"18548",68.48,41528.779,8,2.43078633614531,3.24136891301071,0,0,0,0,0,0
"18549",75.72,43629.898,7,5.05942878792559,10.572429906542,0,0,0,0,0,0
"18550",70.62,42360.371,7,-2.90976385046786,-6.73534072900158,0,0,0,0,0,0
"18551",63.57,39637.721,5,-6.42735163957842,-9.98300764655905,0,0,0,0,0,0
"18552",57.75,36453.644,5,-8.03294669741481,-9.15526191599811,0,0,0,0,0,0
"18553",51.63,32714.471,6,-10.2573366876573,-10.5974025974026,0,0,0,0,0,0
"18554",45.69,29829.911,6,-8.81738237491293,-11.5049389889599,0,0,0,0,0,0
"18555",40.5,27950.22,6,-6.30136308485801,-11.3591595535128,0,0,0,0,0,0
"18556",35.29,26332.815,4,-5.78673441568618,-12.8641975308642,0,0,0,0,0,0
"18557",33.35,25718.074,4,-2.33450544501223,-5.49730801926891,0,0,0,0,0,0
"18558",31,25494.647,5,-0.868754790891416,-7.04647676161919,0,0,0,0,0,0
"18559",31.22,25644.348,3,0.587186008105941,0.709677419354835,0,0,0,0,0,0
"18560",39.63,27254.219,3,6.27768348799509,26.9378603459321,0,0,0,0,0,0
"18561",51.4,31416.245,3,15.2711255457366,29.6997224325006,0,0,0,0,0,0
"18562",62.8,36877.604,3,17.3838693962312,22.1789883268482,0,0,0,0,0,0
"18563",69.62,41412.177,4,12.2962787929498,10.859872611465,0,0,0,0,0,0
"18564",66.95,42901.772,7,3.59699756909663,-3.83510485492675,0,0,0,0,0,0
"18565",60.73,42651.648,9,-0.58301554537187,-9.29051530993279,0,0,0,0,0,0
"18566",54.27,42268.258,13,-0.898886720625659,-10.6372468302322,0,0,0,0,0,0
"18567",48.05,39601.875,15,-6.30823962511065,-11.4612124562373,0,0,0,0,0,0
"18568",46.14,39103.663,16,-1.25805154427663,-3.97502601456815,0,0,0,0,0,0
"18569",50.65,39956.002,16,2.179690940974,9.77459904638058,0,0,0,0,0,0
"18570",58.58,40503.35,16,1.36987679598174,15.6564659427443,0,0,0,0,0,0
"18571",66.88,41224.283,15,1.77993425235198,14.1686582451349,0,0,0,0,0,0
"18572",71.41,42389.473,12,2.82646516859977,6.77332535885168,0,0,0,0,0,0
"18573",80.26,45112.813,10,6.42456677864338,12.3932222377818,0,0,0,0,0,0
"18574",75.23,43361.216,8,-3.88270401138586,-6.26713182157987,0,0,0,0,0,0
"18575",69.39,40434.042,7,-6.75067322835227,-7.76286056094643,0,0,0,0,0,0
"18576",61.83,37630.108,7,-6.93458744490596,-10.8949416342412,0,0,0,0,0,0
"18577",58.47,33802.733,6,-10.1710444200692,-5.4342552159146,0,0,0,0,0,0
"18578",54.72,30615.674,5,-9.42840627709008,-6.41354540790149,0,0,0,0,0,0
"18579",45.28,27972.188,5,-8.63442039525245,-17.2514619883041,0,0,0,0,0,0
"18580",39.15,26389.816,5,-5.65694753660314,-13.5379858657244,0,0,0,0,0,0
"18581",34.8,25728.036,5,-2.5077097922926,-11.1111111111111,0,0,0,0,0,0
"18582",32.1,25295.3,5,-1.6819628206366,-7.75862068965516,0,0,0,0,0,0
"18583",35.33,25462.372,7,0.660486335406183,10.0623052959501,0,0,0,0,0,0
"18584",41.83,27208.566,4,6.85793923676867,18.3979620718936,0,0,0,0,0,0
"18585",56.27,31540.069,3,15.9196298695051,34.5206789385609,0,0,0,0,0,0
"18586",66.8,37123.153,4,17.7015592451621,18.7133463657366,0,0,0,0,0,0
"18587",86.12,41542.707,4,11.9051148484074,28.9221556886228,0,0,0,0,0,0
"18588",71.9,42905.708,6,3.2809633710196,-16.5118439386902,0,0,0,0,0,0
"18589",60.9,42725.19,6,-0.420731898888596,-15.2990264255911,0,0,0,0,0,0
"18590",52.5,41880.459,6,-1.97712637439412,-13.7931034482759,0,0,0,0,0,0
"18591",46.55,38973.015,6,-6.94224483069778,-11.3333333333333,0,0,0,0,0,0
"18592",44,38346.2,6,-1.60833078990682,-5.47798066595058,0,0,0,0,0,0
"18593",50.08,39280.237,6,2.43580067907642,13.8181818181818,0,0,0,0,0,0
"18594",57.46,40343.199,6,2.70609874375249,14.7364217252396,0,0,0,0,0,0
"18595",64.85,41170.594,6,2.05089090728774,12.8611207796728,0,0,0,0,0,0
"18596",68.9,42091.369,6,2.23648704218356,6.24518118735545,0,0,0,0,0,0
"18597",78.36,44711.639,6,6.22519547891161,13.7300435413643,0,0,0,0,0,0
"18598",72.77,43209.727,6,-3.35910745745644,-7.13374170495151,0,0,0,0,0,0
"18599",67.19,40472.586,6,-6.33454823725222,-7.66799505290641,0,0,0,0,0,0
"18600",59.74,37791.4,6,-6.62469652915186,-11.0879595177854,0,0,0,0,0,0
"18601",53.94,34062.312,5,-9.86755716909139,-9.70873786407768,0,0,0,0,0,0
"18602",49.44,30986.426,5,-9.03017387662939,-8.34260289210234,0,0,0,0,0,0
"18603",39.56,28440.538,4,-8.2161395444573,-19.9838187702265,0,0,0,0,0,0
"18604",30,27174.591,4,-4.45120623245594,-24.1658240647118,0,0,0,0,0,0
"18605",21.73,26594.007,4,-2.13649581699316,-27.5666666666667,0,0,0,0,0,0
"18606",18.56,26219.666,4,-1.40761412900283,-14.5881270133456,0,0,0,0,0,0
"18607",20.77,26532.432,4,1.19286797932514,11.9073275862069,0,0,0,0,0,0
"18608",28.6,28017.182,7,5.59598155193614,37.6986037554165,0,0,0,0,0,0
"18609",39.17,32047.83,3,14.3863433517332,36.958041958042,0,0,0,0,0,0
"18610",50,37160.004,2,15.9517009419983,27.6487107480214,0,0,0,0,0,0
"18611",63.66,41612.276,4,11.9813550073891,27.32,0,0,0,0,0,0
"18612",56.59,42493.727,5,2.11824750946091,-11.1058749607289,0,0,0,0,0,0
"18613",49.03,41920.314,7,-1.34940623118325,-13.3592507510161,0,0,0,0,0,0
"18614",45.68,40789.913,10,-2.69654707261973,-6.8325514990822,0,0,0,0,0,0
"18615",31.4,38181.511,12,-6.39472312676912,-31.260945709282,0,0,0,0,0,0
"18616",30,37521.84,13,-1.72772366185299,-4.45859872611465,0,0,0,0,0,0
"18617",42.49,38059.806,12,1.43374098924786,41.6333333333333,0,0,0,0,0,0
"18618",48.83,39007.262,12,2.48938736051362,14.9211579195105,0,0,0,0,0,0
"18619",57.1,39227.063,12,0.563487383451829,16.9363096457096,0,0,0,0,0,0
"18620",67.68,40381.164,10,2.94210402649822,18.5288966725044,0,0,0,0,0,0
"18621",79.29,43749.112,9,8.34039355576774,17.1542553191489,0,0,0,0,0,0
"18622",73.1,41973.011,8,-4.05974182973132,-7.80678521881701,0,0,0,0,0,0
"18623",65.83,39806.503,7,-5.16166924502986,-9.94528043775649,0,0,0,0,0,0
"18624",59.68,37114.336,7,-6.76313365180557,-9.34224517697098,0,0,0,0,0,0
"18625",55.7,33482.872,7,-9.78453177769367,-6.66890080428954,0,0,0,0,1,0
"18626",53,30574.131,6,-8.68725060383112,-4.84739676840216,0,0,0,0,1,0
"18627",53.69,27837.949,6,-8.94933694108919,1.30188679245283,0,0,0,0,1,0
"18628",50.32,26231.356,7,-5.77123336205552,-6.27677407338424,0,0,0,0,1,0
"18629",46.55,25391.619,3,-3.20127179090551,-7.49205087440382,0,0,0,0,1,0
"18630",44.68,24920.328,3,-1.85608881418706,-4.01718582169709,0,0,0,0,1,0
"18631",44.67,24698.869,3,-0.888668078526103,-0.022381378692923,0,0,0,0,1,0
"18632",45.18,25438.118,4,2.99304798126586,1.14170584284754,0,0,0,0,1,0
"18633",54.87,27418.52,5,7.78517498818113,21.4475431606906,0,0,0,0,1,0
"18634",59.47,30415.856,5,10.9317935468435,8.38345179515218,0,0,0,0,1,0
"18635",61.1,33060.745,6,8.69575723925048,2.74087775348916,0,0,0,0,1,0
"18636",60.09,34332.103,7,3.8455213274837,-1.65302782324059,0,0,0,0,1,0
"18637",52.71,34225.037,8,-0.311853893715763,-12.2815776335497,0,0,0,0,1,0
"18638",44.81,33174.575,8,-3.06927936995364,-14.9876683741226,0,0,0,0,1,0
"18639",38.76,31365.309,8,-5.45377295715166,-13.5014505690694,0,0,0,0,1,0
"18640",35.07,30028.158,8,-4.26315264421594,-9.52012383900928,0,0,0,0,1,0
"18641",36.37,29639.249,8,-1.29514770769489,3.70687197034502,0,0,0,0,1,0
"18642",42.81,29987.15,8,1.17378480136255,17.7069012922739,0,0,0,0,1,0
"18643",53.68,30554.924,7,1.89339100247939,25.3912637234291,0,0,0,0,1,0
"18644",64.19,32778.451,7,7.27714786657627,19.5789865871833,0,0,0,0,1,0
"18645",78.97,36996.093,7,12.8671180953609,23.0253933634523,0,0,0,0,1,0
"18646",79.18,36838.577,7,-0.425763877282942,0.265923768519701,0,0,0,0,1,0
"18647",66.89,34882.028,7,-5.31114163285949,-15.5215963627179,0,0,0,0,1,0
"18648",59.32,32307.02,7,-7.3820478557038,-11.3170877560173,0,0,0,0,1,0
"18649",53.31,29944.872,7,-7.31156262632704,-10.1314902225219,0,0,0,0,1,0
"18650",48.43,27579.606,7,-7.89873471491212,-9.15400487713375,0,0,0,0,1,0
"18651",38.69,25338.559,7,-8.1257397223151,-20.1115011356597,0,0,0,0,1,0
"18652",33.39,23699.01,7,-6.47056922218822,-13.6986301369863,0,0,0,0,1,0
"18653",23.39,22983.632,7,-3.0185986672017,-29.9490865528601,0,0,0,0,1,0
"18654",19.9,22558.868,7,-1.84811521521056,-14.9209063702437,0,0,0,0,1,0
"18655",19.9,22468.954,7,-0.398574963956512,0,0,0,0,0,1,0
"18656",22,22899.666,6,1.91692056514958,10.5527638190955,0,0,0,0,1,0
"18657",29.4,23654.763,7,3.29741490552743,33.6363636363636,0,0,0,0,1,0
"18658",30.98,24527.325,7,3.68873702095431,5.37414965986395,0,0,0,0,1,0
"18659",30,25927.666,7,5.70930992270865,-3.16333118140736,0,0,0,0,1,0
"18660",30,27409.209,7,5.71413948328399,0,0,0,0,0,1,0
"18661",25.12,28361.144,7,3.47304805476145,-16.2666666666667,0,0,0,0,1,0
"18662",19.78,28664.526,7,1.06971002298074,-21.2579617834395,0,0,0,0,1,0
"18663",15.1,28311.47,7,-1.23168267286192,-23.6602628918099,0,0,0,0,1,0
"18664",12.06,27199.176,7,-3.92877515720661,-20.1324503311258,0,0,0,0,1,0
"18665",14.21,26781.758,7,-1.53467149151871,17.8275290215589,0,0,0,0,1,0
"18666",25,26657.711,7,-0.463177211891775,75.9324419422941,0,0,0,0,1,0
"18667",36.41,26500.864,7,-0.588373848002171,45.64,0,0,0,0,1,0
"18668",49.7,28837.396,7,8.81681442537118,36.5009612743752,0,0,0,0,1,0
"18669",63.93,32380.96,7,12.2880859284243,28.6317907444668,0,0,0,0,1,0
"18670",67.1,33345.281,7,2.97804944634132,4.95854841232597,0,0,0,0,1,0
"18671",63.2,32534.055,7,-2.43280600934208,-5.81222056631891,0,0,0,0,1,0
"18672",59.13,31158.615,7,-4.2276931049634,-6.43987341772152,0,0,0,0,1,0
"18673",51.31,28724.908,7,-7.81070339615545,-13.2250972433621,0,0,0,0,0,0
