DateYYYYMMDD,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
20131107,26101.118,24845.67,24436.675,24057.931,24231.847,25489.251,29862.885,34093.448,38095.89,39393.839,38471.457,38679.265,36419.483,35447.816,36278.151,37203.538,38356.105,41479.05,41248.442,39737.119,36807.174,34045.113,31002.069,28327.729
20131108,25990.915,25110.706,24068.583,23788.952,24047.515,25335.301,29125.949,34167.135,37851.479,38639.493,38186.638,38120.247,36479.16,35360.809,35901.095,36549.615,37814.911,40832.149,40909.255,39338.605,36730.257,33698.795,30904.619,28108.969
20131109,26543.944,25128.772,24488.396,23974.774,23801.471,24363.388,26275.486,28612.039,30863.132,32123.869,32101.844,31690.243,30814.12,28800.734,28386.288,28732.159,30048.21,33975.807,35335.162,35239.92,32338.077,30319.709,28242.336,26172.907
20131110,25150.717,23320.253,22273.044,21725.757,21590.837,21962.996,22600.837,23262.662,24939.602,26538.17,27516.848,28139.285,27825.943,26459.468,25815.604,25993.906,27383.973,31116.403,32507.402,33061.634,32071.925,30399.815,28224.851,25881.902
20131111,23813.57,22540.489,22174.709,21917.206,22139.849,23602.925,28227.196,33547.939,37861.801,38975.181,39226.27,39105.028,37050.663,36917.515,37996.511,39023.041,40680.624,42843.935,42955.969,41326.419,39188.33,36061.231,32577.485,29759.28
20131112,27061.128,25764.264,25105.297,24815.028,24990.73,26122.289,29936.245,34830.643,39390.096,40354.035,39726.228,39363.585,37099.7,36845.127,38305.19,39440.269,41134.033,43359.362,43252.184,41533.326,38769.495,35695.076,32048.876,29338.802
20131113,26866.095,25375.292,24435.168,24257.494,24426.283,25496.743,29598.609,34256.713,38433.935,39606.597,39316.582,39208.808,36825.604,36454.472,37803.56,38590.765,39529.243,42480.534,41899.101,40028.597,37708.985,34625.369,31184.286,28386.6
20131114,26992.301,25686.746,24597.954,24535.971,24615.216,25501.82,29734.012,34503.106,38695.53,39618.497,39577.107,39215.007,36691.903,36033.109,37263.213,38155.35,38806.822,41902.303,41753.286,39686.226,37830.218,34618.756,31038.996,28250.125
20131115,26619.973,25436.178,24570.603,24235.214,24404.218,25671.989,29654.196,34535.757,38838.609,39882.336,39976.293,39757.255,37165.389,36515.375,37366.914,37936.897,38805.743,42054.757,41321.979,39636.979,37164.948,34471.679,30744.461,28301.763
20131116,26362.684,24928.174,24050.623,23586.914,23523.169,24061.553,26265.052,29126.827,30952.645,32275.43,32431.423,31857.464,30646.373,28826.375,28565.762,29197.989,30460.08,34491.708,35295.234,35069.5,32923.742,30452.646,28010.609,26065.976
20131117,24170.549,22740.267,21777.71,21432.616,21379.077,21714.663,22509.363,23469.412,24722.832,26396.465,27329.866,27713.88,27451.197,26172.898,25524.53,25714.805,27045.597,30866.369,31825.895,32273.258,31472.447,29349.722,27047.265,25104.763
20131118,22943.347,21800.467,21337.762,21474.734,21742.284,23490.097,28465.832,33740.24,38500.259,40103.051,40041.436,39954.773,37871.871,37488.145,38751.85,39391.745,40754.634,43070.595,42001.691,40057.004,38364.833,35183.496,31376.493,29038.824
20131119,26381.673,25398.96,24802.103,24617.975,24709.758,26159.928,29666,35248.662,39910.707,40966.314,40943.528,40680.493,38493.949,37880.801,39012.139,39591.063,41149.417,43438.727,42352.147,40198.741,38241.356,35148.295,31729.71,29144.076
20131120,26354.981,25503.557,25005.8,25145.348,25211.946,26169.214,30016.209,35544.183,40055.005,41498.63,40822.59,40619.553,38161.726,37268.62,38345.298,38795.281,40317.358,42567.763,41725.012,40195.531,37680.11,34866.549,31403.09,28867.065
20131121,26815.684,25710.275,24990.121,24622.871,24834.26,26135.314,30031.49,35772.464,40094.851,41513.044,40786.528,40588.324,38418.996,37851.184,39128.229,39871.786,41809.241,44051.086,42562.92,41403.257,38774.718,35817.608,32451.148,29110.052
20131122,27517.16,26023.114,25402.321,25081.121,25330.004,26533.217,30225.98,36445.86,41187.024,42370.321,41818.036,41249.281,39060.889,38490.655,39454.838,39976.461,42178.645,43887.29,42826.011,41548.272,38696.544,35565.157,32428.596,29484.553
20131123,26997.706,26005.02,25109.542,24793.861,24980.94,25494.166,27429.061,30122.236,32312.397,33792.549,33645.8,33189.851,32086.319,30654.731,30155.201,30581.736,32094.615,35711.35,35749.961,35397.154,33181.656,30687.065,28554.414,26282.679
20131124,24909.739,23450.434,22340.411,22005.01,21785.399,22338.397,23333.555,24256.202,25681.343,27525.937,28212.004,28569.498,28108.601,26907.787,26824.19,26845.738,27920.931,31352.062,32238.034,32717.878,31509.129,30218.314,28271.777,25617.341
20131125,23753.544,22560.006,21903.25,21834.993,22178.302,23914.282,28836.698,34484.689,38942.512,40244.596,39942.666,39838.113,37562.893,37530.695,38926.836,39879.135,41666.126,43938.417,42700.589,41653.334,39203.026,36278.038,32513.565,29842.19
20131126,27372.134,26204.842,25469.843,25295.054,25443.966,26781.266,30805.708,36516.289,40771.058,41859.526,41774.346,41590.479,39493.967,39377.517,40270.337,41242.981,43109.997,45177.175,44072.616,42650.83,39867.6,36884.469,33176.145,30361.176
20131127,27902.178,26489.594,25574.177,25263.576,25333.707,26834.969,31358.303,37228.555,41510.237,42988.713,42820.931,42175.565,39990.306,39252.536,40672.681,42079.044,43672.566,46375.832,45429.446,43990.405,41230.394,38183.09,34012.701,30849.283
20131128,27468.962,25812.184,25177.747,24813.201,25123.405,26482.979,30805.287,36436.542,40899.954,41942.518,41620.543,40962.718,38403.546,37813.714,39618.499,41143.873,42908.98,45581.752,44708.963,43385.605,41008.723,37943.291,33828.43,30836.784
20131129,27764.262,26227.368,25433.599,25115.944,25341.423,26922.419,31238.623,36918.412,41319.362,42248.32,42027.188,41559.683,38692.916,38047.847,39622.256,40988.336,42196.668,45222.307,44655.639,43208.48,40101.442,37472.068,33377.066,30681.127
20131130,27819.542,25988.404,25361.274,24865.863,24752.352,25404.752,27567.074,30957.208,33259.326,34888.814,34971.583,34130.395,32730.986,31609.307,31684.176,32449.635,33660.083,37665.708,38308.182,37842.112,35382.091,33018.135,30219.777,27692.765
20131201,26485.063,24539.086,23743.164,23650.626,23503.012,24025.658,24559.975,25626.49,27279.089,29310.426,30193.187,30433.266,30054.262,28908.209,28875.779,29225.557,31077.078,33840.751,34799.332,35333.353,34384.608,32755.044,30175.307,27174.479
20131202,25143.541,23145.635,22915.713,23063.098,23346.192,25040.564,30231.429,35974.654,40856.852,42030.932,41925.807,41303.998,39189.648,39186.282,40737.899,41624.161,43761.891,46301.018,45007.36,43366.865,41123.432,38083.306,34349.253,30867.528
20131203,27801.346,26218.897,25510.993,25206.468,25395.752,26856.124,31384.262,37212.666,41806.741,42993.28,42804.235,42131.128,39611.26,39348.033,40907.139,42267.031,44094.953,46558.691,45266.994,43423.552,40831.206,37964.429,34274.352,30814.7
20131204,27790.107,26223.258,25435.568,25220.593,25525.308,27105.135,31694.454,37975.091,42181.69,43366.667,43086.679,42200.574,39702.731,38956.739,40425.07,41452.452,43801.377,45954.485,44777.468,43459.197,41171.629,38368.501,34349.385,30895.77
20131205,27754.155,26201.28,25622.484,25511.221,25800.192,27192.451,31965.13,38147.635,42665.693,43685.391,42763.465,41574.532,39049.566,38545.26,39948.677,41670.002,43614.577,46247.759,44569.695,43345.421,41350.624,38161.543,34125.926,30851.018
20131206,28070.962,26657.207,26078.238,25760.651,26033.136,27472.67,32225.365,38130.914,42528.044,43555.109,43048.313,42551.803,39997.62,39236.265,40618.032,41485.456,43657.964,45968.532,43998.183,42935.838,40422.232,37112.083,33416.122,30457.977
20131207,27570.748,25718.681,24759.329,24329.775,24300.063,24870.626,27306.193,30854.925,33265.652,34925.313,34844.856,33942.22,32467.242,31153.536,31150.038,31745.343,33363.6,37228.38,37357.704,37655.009,35459.205,32918.419,30248.159,27574.09
20131208,25923.291,24031.665,22764.046,22227.689,21972.199,22410.194,23463.593,24753.731,26732.975,28597.525,29530.864,29723.938,28960.121,27517.638,27289.646,27645.999,29314.927,32809.26,33490.728,34219.447,33475.647,31524.258,29500.448,26415.265
20131209,24058.871,22467.044,21717.739,21577.482,21969.794,24091.197,29662.702,35760.723,40180.964,41447.674,41190.833,40569.411,38200.884,38060.379,39912.473,41180.361,43382.824,45735.64,44015.969,42925.005,40870.567,38029.684,34169.113,30381.007
20131210,27779.666,26214.764,25422.591,25133.767,25592.748,27102.205,31955.374,37863.908,42217.004,43539.218,43151.226,42710.127,39709.356,39358.577,40736.609,42017.836,44074.208,46452.324,44813.81,43686.729,41316.179,38157.454,34404.012,30823.828
20131211,28623.134,27003.337,26265.909,25996.429,26425.024,27484.741,32443.127,39091.817,42856.028,44235.498,43667.101,43010.249,40185.736,39779,41406.21,42496.684,44290.655,46629.718,45368.1,44390.943,41755.695,38647.195,34629.059,30982.528
20131212,28060.889,26350.631,25727.771,25507,25775.747,27361.299,32141.324,38834.619,42682.358,43955.184,43774.681,43338.793,40375.808,39741.732,41552.804,42538.458,44028.307,46359.66,44732.842,44075.471,41638.388,38443.409,34420.524,30627.045
20131213,28093.38,26366.258,25282.3,25253.08,25482.296,26787.429,31628.196,38235.475,42325.211,43738.325,43451.662,43278.268,40586.937,39716.289,41407.259,42459.894,43723.545,45803.584,44402.225,43825.731,41264.508,37689.218,33977.866,30557.32
20131214,28157.645,26290.515,25250.28,24816.151,24904.443,25418.961,27742.222,31651.049,34020.23,35787.609,35667.329,34647.057,33058.51,31383.007,31696.202,32064.013,34004.899,37425.94,38132.34,38138.754,36101.047,33336.234,30632.961,27686.194
20131215,25969.884,24140.289,23176.191,22642.629,22521.401,22856.218,24274.747,25559.325,27047.206,28995.973,29844.183,30143.461,29720.481,27950.756,27895.678,28431.92,29859.319,33409.926,34219.876,35027.843,34382.698,32084.039,30074.254,26836.382
20131216,25050.626,23539.533,22857.762,22789.294,23081.37,24924.498,30061.284,36627.352,40717.214,41976.66,42114.329,41646.665,39564.496,38880.204,40575.72,41465.746,43389.439,46288.458,44727.318,43973.856,41102.924,38146.423,34462.902,30670.123
20131217,27367.336,25916.718,25271.47,25004.848,25049.388,26444.52,31268.265,37846.261,41836.048,43160.56,42804.798,42395.78,39689.078,38334.823,40421.191,41656.922,43562.291,46502.732,44700.777,43988.165,41604.001,38199.92,34133.346,30437.808
20131218,27372.206,26176.41,25510.293,25421.446,25690.693,27533.357,32040.062,37986.841,41563.344,43367.752,42781.054,41899.101,39075.325,38099.881,39810.787,40938.276,43173.507,46352.251,45132.548,43605.689,41183.771,38280.111,34154.718,30457.355
20131219,26978.875,25732.82,25271.139,24795.189,25183.538,27234.242,31536.694,37076.675,40727.532,42440.792,41830.255,41445.895,38916.167,38140.213,39575.036,40641.43,42901.322,45733.067,44031.998,43055.699,40540.856,37429.129,33887.257,29892.833
20131220,27549.451,25999.026,25287.367,24852.375,25155.886,26628.038,30767.812,36257.529,39813.746,41525.397,41362.708,40584.86,37759.837,36664.356,38072.741,38826.515,40937.729,43296.947,41725.022,40888.364,38337.623,35408.722,32248.781,29011.558
